q,p,lo,hi,coverage,n_local,method,cond_number
754,0,0.614816725349674,0.687644912848181,0.07286763433216496,385,interval,1228676.1899456154
754,1,0.65539300309273,0.882852014188339,0.22749337930433897,1000,interval_capped,2659225.416154376
755,0,0.150954770192205,0.541270750070074,0.39052739155871885,1000,interval_capped,2271385.2275582105
755,1,0.362838411227305,0.506794343954113,0.14397768393165167,742,interval,1288387.2149127387
756,0,0.184784452072064,0.848480297202064,0.6640553309349007,1000,interval_capped,1862499.4011177206
756,1,0.509858706230866,0.588199881491734,0.07835301232043546,373,interval,1032822.4524802882
757,0,0.189957165391007,0.761402195416485,0.5717545488782516,1000,interval_capped,1510101.120960364
757,1,0.000386885394614524,0.566273580806972,0.5659721987827085,1000,interval_capped,1278365.0894068757
758,0,0.150610855424285,0.243086086553212,0.09252531963428634,445,interval,1259109.9775258566
758,1,0.678530504153402,0.741183154832472,0.06266211726105173,328,interval,1773104.3742722184
759,0,0.0763674097766901,0.912699843952358,0.8367854272755499,1000,interval_capped,1084019.206420521
759,1,0.534713066302663,0.558441383582972,0.02373190254060346,129,interval,1668224.4758138706
760,0,0.383710242627742,0.602198782113019,0.2186068821403573,1000,interval_capped,1881491.1610740714
760,1,0.205300260138396,0.88913132729719,0.6839343914840819,1000,interval_capped,1320432.0809259368
761,0,0.782692337052944,0.855217802037506,0.07256474785087347,351,interval,2134294.46852041
761,1,0.272257354836457,0.569313603873131,0.2971011331286352,1000,interval_capped,1767171.4896497699
762,0,0.389868769177738,0.436631213370533,0.04678777271490815,237,interval,2329387.4136799863
762,1,0.309611588562981,0.693193237574957,0.3836396067693526,1000,interval_capped,1288439.4057893245
763,0,0.143092616738104,0.34210629943704,0.19912147694600904,993,interval,1588608.4291895665
763,1,0.342489950132965,0.660740530933156,0.3182986672766804,1000,interval_capped,1297616.6850105824
764,0,0.0162942704322697,0.598691587664875,0.582712768308416,1000,interval_capped,1184717.0138970022
764,1,0.764827232829054,0.959752303835205,0.19495452345780276,967,interval,2098793.542730451
765,0,0.0086748236832525,0.816003325161594,0.8077657848187494,1000,interval_capped,1750549.9315899692
765,1,0.0536269219088378,0.628714519167516,0.5751744908510021,1000,interval_capped,1324832.0421181559
766,0,0.193601514161905,0.505474934863782,0.3120423445673658,1000,interval_capped,2185428.0752564375
766,1,0.116688797270331,0.938931356226674,0.8223667967421168,1000,interval_capped,1846597.9665510627
767,0,0.0806665552450969,0.92233499150035,0.8421243195600634,1000,interval_capped,1907993.4311129595
767,1,0.224406438282646,0.304297314872971,0.07990294780398696,396,interval,1482012.7108150707
768,0,0.133870086425659,0.352389933933862,0.21863820712103568,1000,interval_capped,1288323.5597744891
768,1,0.185793441582935,0.61630624659363,0.4305778538908085,1000,interval_capped,2528785.453497694
769,0,0.574797670789284,0.672454181713956,0.09770940583081182,523,interval,1442413.2297082634
769,1,0.698006369667468,0.795219147205422,0.09722746602628225,501,interval,1204037.4854573447
770,0,0.503686572411172,0.909294144976801,0.40582726682131487,1000,interval_capped,1731782.938646046
770,1,0.504643992575905,0.751157146903029,0.2465504015458725,1000,interval_capped,1866647.2577315825
771,0,0.698244750566928,0.757081263300028,0.05886838108257453,276,interval,1348610.9107186196
771,1,0.471035934619043,0.70773670686149,0.23673653684683785,1000,interval_capped,2088383.6060518052
772,0,0.382919725152736,0.658907556676316,0.2761373182327195,1000,interval_capped,1248812.8647218058
772,1,0.607090922237215,0.874877252635881,0.2678267919150238,1000,interval_capped,1864695.0888862584
773,0,0.130785415137849,0.384360303710247,0.25371223548151295,1000,interval_capped,1758618.1635819292
773,1,0.0615871679712395,0.710937576006206,0.6494485224611863,1000,interval_capped,1333846.760321186
774,0,0.778200281417922,0.96716109891277,0.18906316668396875,939,interval,1257048.7677159524
774,1,0.713014033532797,0.758411350209618,0.045404176042153736,239,interval,1941387.629648491
775,0,0.58926180246252,0.612626309660761,0.023377162405800168,129,interval,2619270.8809516826
775,1,0.0556362668862606,0.526389939138138,0.4708248013770345,1000,interval_capped,2266070.3375383783
776,0,0.264019127528923,0.270508116014639,0.0064925031969589484,36,interval,1986320.8218450702
776,1,0.141416010434663,0.828065327770706,0.6867530674884277,1000,interval_capped,1153221.5899477063
777,0,0.628256198683282,0.797196911984446,0.16903221875316765,825,interval,1308049.2269755218
777,1,0.417968886973253,0.727521754417083,0.3095996397282517,1000,interval_capped,2173152.606144019
778,0,0.156889398553966,0.487557325218109,0.3308470304307915,1000,interval_capped,1907165.4415395714
778,1,0.00338436857600118,0.0902202374624966,0.08684898946260608,403,interval,1108869.7356121324
779,0,0.450071188173571,0.830678785205216,0.3808137502407907,1000,interval_capped,1400742.431305974
779,1,0.216369640251459,0.576727761478043,0.36041256999547727,1000,interval_capped,1408983.4628052295
780,0,0.0842784293271061,0.481793897134481,0.3977307790360857,1000,interval_capped,1861663.160198885
780,1,0.689866779480403,0.712640511645667,0.02277717319130578,117,interval,1033238.57886325
781,0,0.404808217958758,0.968882290389985,0.5643795988609003,1000,interval_capped,976049.9067198449
781,1,0.826632544791012,0.931666005500778,0.1050493308741702,526,interval,2884766.1791713056
782,0,0.768404692346858,0.847861830149085,0.07950017515638177,398,interval,1085346.7310909936
782,1,0.511000270390196,0.799115330636102,0.2881585933575688,1000,interval_capped,1849356.0401668192
783,0,0.100598944283314,0.638285968280219,0.5379782580825551,1000,interval_capped,1491740.060786564
783,1,0.511205118909945,0.944348799550791,0.4332091270364607,1000,interval_capped,2003912.0580112261
784,0,0.0438658800841873,0.623939517574222,0.5803878299623921,1000,interval_capped,1529127.0098679482
784,1,0.591096610561212,0.917201721350663,0.3261543840561443,1000,interval_capped,2599370.598060343
785,0,0.243141674988745,0.668918586719063,0.4260075305551074,1000,interval_capped,1328317.3011958941
785,1,0.174746335515002,0.971863013888041,0.7972371197319126,1000,interval_capped,1981150.4773995723
786,0,0.314310378909542,0.709336346524534,0.3952399304248646,1000,interval_capped,1032046.2644382315
786,1,0.412488421896504,0.533274220157809,0.12080404854519687,614,interval,2208682.4325554166
787,0,0.741553334096655,0.895795584707431,0.1543257947522941,749,interval,1981495.2356811713
787,1,0.417956477019369,0.61446987710544,0.19654309252832616,989,interval,1584280.0599097128
788,0,0.730303272774821,0.848748304328727,0.1185091864040789,568,interval,2707187.368908906
788,1,0.624948789769246,0.791230486505037,0.1663068212803578,859,interval,1397016.3673489203
789,0,0.267676259721791,0.801133624827925,0.5337463082292266,1000,interval_capped,2281853.360357995
789,1,0.173024392373677,0.734838860060208,0.561899355758452,1000,interval_capped,1704315.4601158323
790,0,0.40214244981434,0.978299349895798,0.576468971082798,1000,interval_capped,1920653.4768977135
790,1,0.15834220705828,0.374152352138323,0.2158427531885387,1000,interval_capped,1791947.7534024846
791,0,0.575840860088296,0.793673748425485,0.2179508758638133,1000,interval_capped,2442046.4739943743
791,1,0.153544570834601,0.17388893918371,0.020347442307333548,103,interval,1025501.795400949
792,0,0.238097724609043,0.910235215540284,0.6725015490893631,1000,interval_capped,978994.8755444102
792,1,0.332397621691953,0.79813236500657,0.46580511409831954,1000,interval_capped,2634543.0445494624
793,0,0.0941975048208723,0.246050245877541,0.15193499093851698,748,interval,2404659.319862253
793,1,0.0570168823114529,0.0857857850938528,0.028773249656375097,129,interval,953128.4226824787
794,0,0.240360191766535,0.341813908077044,0.10150866794405568,528,interval,2312126.321583465
794,1,0.437630643264937,0.707934819211983,0.2703450179004809,1000,interval_capped,1952055.114462764
795,0,0.111102345974069,0.72532127194151,0.6145516129755139,1000,interval_capped,1155543.1122169963
795,1,0.137865002866134,0.44637580825465,0.3085574202212454,1000,interval_capped,2290854.1155667496
796,0,0.383511401053333,0.729852061410062,0.3465282531403388,1000,interval_capped,1148734.9436256215
796,1,0.573490820116111,0.795369541539066,0.22191224647071578,1000,interval_capped,1002297.235839161
797,0,0.522552277466231,0.637923505935023,0.11543371841691027,616,interval,958833.7130323343
797,1,0.303435171610153,0.451513039450034,0.1481002418537558,778,interval,1681230.160909526
798,0,0.137896490808155,0.905616126287208,0.7681354649785495,1000,interval_capped,1410404.9884986398
798,1,0.0807808524698529,0.77337907323041,0.6927028697700749,1000,interval_capped,2161119.7576896194
799,0,0.0990668734814706,0.399536012572628,0.30063188591427914,1000,interval_capped,958050.6502672532
799,1,0.148782822414293,0.610858238928164,0.46214523438693406,1000,interval_capped,1397547.228851619
800,0,0.125346264351374,0.883953080925225,0.7590177101843207,1000,interval_capped,1799397.8879247815
800,1,0.692453001872208,0.995707644116868,0.3033004628907305,1000,interval_capped,2487847.9594180635
801,0,0.371842139402001,0.511317072404952,0.13955047853924143,710,interval,1286148.0772943667
801,1,0.098289775625024,0.318796667098748,0.22054020924309284,1000,interval_capped,974001.8957521598
