seed,train_mae,train_rmse,train_inference_time_secs,test_mae,test_rmse,test_inference_time_secs,fit_time_secs
18,2.5616407772977056e-07,3.459363148140055e-07,8.314332625013776,4.0947970200361436e-07,9.79739258980907e-07,14.351511290995404,22.946001834003255
19,1.6984134585881773e-11,2.2661267056043186e-11,11.250270167001872,3.618613188191566e-11,2.689911617644792e-10,14.933683875002316,19.768939208996017
20,3.563108503678577e-07,4.6743819304749554e-07,10.205077125006937,5.711037215179085e-07,3.1246125191243926e-06,16.00825270799396,33.29181879099633
21,5.338059518821675e-06,7.118027929187623e-06,8.322899000006146,9.338005220823068e-06,5.712700947365218e-05,17.323037790993112,28.328042250010185
22,3.524507196961055e-09,4.667620197079207e-09,7.7042249999940395,5.7880893530259936e-09,1.3164901071559308e-08,15.681763415996102,23.444885000004433
23,5.084284482835544e-11,6.661263690305994e-11,9.365932582993992,9.182924540288018e-11,3.556484370099148e-10,16.816743290997692,27.116818707989296
24,1.9376093346110122e-11,2.568832747324894e-11,7.205662749998737,4.0211095009984323e-11,2.6119600772842245e-10,14.563262125011533,23.91793145799602
25,1.5868976600483254e-11,2.0848437130765345e-11,10.365761583001586,3.631890545460759e-11,2.483209639315601e-10,14.771871874996577,27.411825625007623
26,1.3587356952739735e-07,1.7678160843884915e-07,9.482315332992584,2.0057346617469372e-07,4.2215781139578056e-07,18.263002749998122,24.427081834001
27,2.08989282185143e-10,2.8090339505790875e-10,7.266416707992903,3.8048870882739785e-10,1.8555983595543651e-09,14.495635708997725,28.727969792002114
28,2.1621913134092753e-06,2.8824404589765593e-06,10.172847291993094,3.289930565771324e-06,8.74141673133515e-06,17.984609375009313,25.839385125000263
29,5.514846555167846e-10,7.249475086076895e-10,7.996767417003866,1.1701514472862996e-09,1.2191436106480551e-08,15.825339166985941,24.67672033299459
30,9.513184020832483e-10,1.1939588116003924e-09,8.64955433299474,1.7945701467174392e-09,1.716709046451223e-08,17.337208541997825,26.026566957996693
31,1.244984073382506e-08,1.6548375983717675e-08,8.58348187500087,1.914942986937576e-08,3.940346235675494e-08,16.991461249999702,19.726453709008638
32,4.3738610635765676e-11,5.825107954128608e-11,9.097909042000538,8.597417121419815e-11,2.9789062060665355e-10,17.002943500003312,20.060360916002537
33,4.8468372547058605e-11,6.297731783959391e-11,7.144796542008407,9.724647742834213e-11,5.421962378914053e-10,17.801149499995518,18.49049762499635
34,4.141491112173677e-08,5.5121258144610366e-08,9.947496749999118,6.625619861876098e-08,2.7606370889975916e-07,17.537713999990956,26.324416083007236
35,6.94678963880889e-09,9.281163882908177e-09,8.327180666994536,1.3188523980251637e-08,1.0213750875064954e-07,15.192359541004407,27.46735845900548
36,5.370818266316884e-10,7.193822081777977e-10,8.784447917001671,1.0771458694845692e-09,4.695283809093256e-09,18.070858207996935,23.41568091699446
37,1.2465747189702169e-11,1.6540472504833646e-11,9.232652624996263,3.034959118186631e-11,4.324171878429417e-10,16.045754625010886,28.498797624997678
38,2.6317038225726066e-12,3.4391173879430825e-12,7.982329000005848,7.144580310702864e-12,1.0134163582012982e-10,15.026688124999055,36.100900541001465
39,5.654873022585549e-11,7.617605369521501e-11,10.084781707992079,1.214738016556971e-10,1.3329359891166504e-09,20.229411584004993,30.905839167011436
40,1.600152360546267e-09,2.1777160494775827e-09,9.361502915999154,3.61472366471674e-09,4.7897647778231194e-08,17.61819641701004,28.72457329100871
41,3.858349511543201e-08,5.199168607489871e-08,9.52158541699464,6.752623483572279e-08,4.2751213712432127e-07,17.576074041993706,29.831245832989225
42,2.894969392788077e-10,3.8971667295972216e-10,8.843892125005368,6.093379268989896e-10,5.035571784150525e-09,18.70853179099504,28.944434040997294
43,7.141327221000426e-07,9.515125637378075e-07,9.058260833000531,1.0568745825612797e-06,2.309126217964427e-06,18.75117141699593,26.311590083001647
44,0.0008452613487817293,0.0010888358939111947,8.638707250007428,0.0011257586457877526,0.001674337127371527,16.246918999997433,25.153124000004027
45,5.20419266106336e-08,7.00703700330748e-08,9.978797749994555,8.829141340471747e-08,4.061750431261835e-07,16.36330233400804,32.44502404198283
46,1.4510451076667903e-09,1.8798301634483203e-09,10.01947804199881,2.489120537604861e-09,7.323814994245905e-09,17.066265625006054,29.878491083014524
47,6.375534289727678e-05,8.410103077548601e-05,9.429809875000501,9.03764750225015e-05,0.00015654392479155723,20.318218542000977,29.08939520799322
48,2.2076467531238764e-10,2.968376375415279e-10,8.199438749987166,4.5630942881250137e-10,3.821640769435188e-09,15.334372582990909,23.218849291006336
49,1.8131262507700698e-11,2.3997708984956567e-11,9.09130579099292,3.8390951428296514e-11,1.900799446380208e-10,15.930072457995266,27.552309958991827
