number,value,datetime_start,datetime_complete,duration,params_alpha_edge,params_alpha_neuron,params_kernel_type,params_layer_width,params_num_inducing,user_attrs_alpha_edge,user_attrs_alpha_neuron,fit_duration_sec,kernel_type,user_attrs_layer_width,user_attrs_num_inducing,sigma_scale,val_rmse,system_attrs_grid_id,system_attrs_search_space,state,test_rmse
123,0.009621844338517059,2026-08-06 22:46:26.828639,2026-08-06 22:46:30.019830,3.191191,0.001,0,periodic,500,10,0.001,0,2.8704251670001213,periodic,500,10,1,0.009621844338517059,123,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
124,0.0015628869927822773,2026-08-06 22:46:30.024461,2026-08-06 22:46:38.606651,8.58219,0.001,0,matern,750,25,0.001,0,7.925513042000148,matern,750,25,1,0.0015628869927822773,124,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
125,0.022976339471129183,2026-08-06 22:46:38.610068,2026-08-06 22:46:50.504766,11.894698,10.0,0,periodic,500,50,10.0,0,10.781303041000228,periodic,500,50,1,0.022976339471129183,125,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
126,0.01363612830638896,2026-08-06 22:46:50.508008,2026-08-06 22:46:54.772288,4.26428,10.0,0,rbf,250,50,10.0,0,3.930682917000013,rbf,250,50,1,0.01363612830638896,126,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
127,0.001020139173274959,2026-08-06 22:46:54.795264,2026-08-06 22:47:00.872568,6.077304,0.001,0,matern,1000,10,0.001,0,5.669781082999634,matern,1000,10,1,0.001020139173274959,127,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
128,0.030717461053181516,2026-08-06 22:47:00.875961,2026-08-06 22:47:05.618060,4.742099,10.0,0,periodic,750,10,10.0,0,4.386385041999802,periodic,750,10,1,0.030717461053181516,128,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
129,0.007410503997522338,2026-08-06 22:47:05.621617,2026-08-06 22:47:08.203455,2.581838,1.0,0,rbf,500,10,1.0,0,2.447723667000446,rbf,500,10,1,0.007410503997522338,129,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
130,0.045096795800035755,2026-08-06 22:47:08.206579,2026-08-06 22:47:09.684155,1.477576,1.0,0,periodic,100,25,1.0,0,1.338267041999643,periodic,100,25,1,0.045096795800035755,130,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
131,0.0035033481940781844,2026-08-06 22:47:09.688142,2026-08-06 22:47:23.551050,13.862908,10.0,0,rbf,500,75,10.0,0,12.956501000000117,rbf,500,75,1,0.0035033481940781844,131,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
132,0.03497322712488453,2026-08-06 22:47:23.555037,2026-08-06 22:47:24.829884,1.274847,0.001,0,periodic,100,25,0.001,0,1.1574977079999371,periodic,100,25,1,0.03497322712488453,132,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
133,0.0074996015301309876,2026-08-06 22:47:24.832877,2026-08-06 22:47:31.962617,7.12974,0.1,0,periodic,1000,10,0.1,0,6.497546584000247,periodic,1000,10,1,0.0074996015301309876,133,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
134,0.011496649346014827,2026-08-06 22:47:31.965824,2026-08-06 22:47:56.903069,24.937245,1.0,0,periodic,750,75,1.0,0,22.532263542000237,periodic,750,75,1,0.011496649346014827,134,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
135,0.035026256051001604,2026-08-06 22:47:56.906279,2026-08-06 22:47:58.064922,1.158643,10.0,0,rbf,100,25,10.0,0,1.0972976670000207,rbf,100,25,1,0.035026256051001604,135,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
136,0.033921519071734255,2026-08-06 22:47:58.069313,2026-08-06 22:48:06.137110,8.067797,0.001,0,periodic,250,75,0.001,0,7.228309082999658,periodic,250,75,1,0.033921519071734255,136,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
137,0.03359934507470932,2026-08-06 22:48:06.141158,2026-08-06 22:48:14.461808,8.32065,0.0,0,matern,250,75,0.0,0,7.556382833000043,matern,250,75,1,0.03359934507470932,137,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
138,0.20488554427621072,2026-08-06 22:48:14.477418,2026-08-06 22:48:18.155087,3.677669,10.0,0,periodic,100,75,10.0,0,3.297572915999808,periodic,100,75,1,0.20488554427621072,138,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
139,0.03448816368468838,2026-08-06 22:48:18.157660,2026-08-06 22:48:29.598672,11.441012,0.0,0,matern,250,100,0.0,0,10.471316916999967,matern,250,100,1,0.03448816368468838,139,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
140,0.003166992725539539,2026-08-06 22:48:29.603486,2026-08-06 22:49:02.437311,32.833825,1.0,0,matern,750,100,1.0,0,30.188491333,matern,750,100,1,0.003166992725539539,140,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
141,0.003217632661612251,2026-08-06 22:49:02.440497,2026-08-06 22:49:20.213743,17.773246,0.001,0,rbf,1000,50,0.001,0,16.41499983299991,rbf,1000,50,1,0.003217632661612251,141,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
142,0.006013165145156728,2026-08-06 22:49:20.216961,2026-08-06 22:49:22.844443,2.627482,0.001,0,rbf,500,10,0.001,0,2.4598376249996363,rbf,500,10,1,0.006013165145156728,142,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
143,0.0307823408877012,2026-08-06 22:49:22.847615,2026-08-06 22:49:23.432248,0.584633,1.0,0,rbf,100,10,1.0,0,0.5318552500002625,rbf,100,10,1,0.0307823408877012,143,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
144,0.007447677245456364,2026-08-06 22:49:23.440519,2026-08-06 22:49:41.056269,17.61575,0.1,0,rbf,500,100,0.1,0,16.411385709000115,rbf,500,100,1,0.007447677245456364,144,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
145,0.0028209017825309595,2026-08-06 22:49:41.061118,2026-08-06 22:49:46.881498,5.82038,0.1,0,rbf,1000,10,0.1,0,5.5013177910000195,rbf,1000,10,1,0.0028209017825309595,145,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
146,0.05920663723694875,2026-08-06 22:49:46.886198,2026-08-06 22:49:55.832042,8.945844,10.0,0,periodic,750,25,10.0,0,8.167255833000127,periodic,750,25,1,0.05920663723694875,146,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
147,0.0028522300359415595,2026-08-06 22:49:55.837060,2026-08-06 22:50:06.805346,10.968286,0.1,0,matern,1000,25,0.1,0,9.978325666999808,matern,1000,25,1,0.0028522300359415595,147,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
148,0.019872553427251676,2026-08-06 22:50:06.808440,2026-08-06 22:50:08.044778,1.236338,0.1,0,matern,100,25,0.1,0,1.1477567079996334,matern,100,25,1,0.019872553427251676,148,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
149,0.00964114443493165,2026-08-06 22:50:08.047954,2026-08-06 22:50:16.274015,8.226061,0.001,0,matern,250,75,0.001,0,7.616357666999647,matern,250,75,1,0.00964114443493165,149,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
150,0.006317415477584533,2026-08-06 22:50:16.277060,2026-08-06 22:50:27.211609,10.934549,0.0,0,matern,1000,25,0.0,0,10.148451834000298,matern,1000,25,1,0.006317415477584533,150,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
151,0.007900428451797125,2026-08-06 22:50:27.214664,2026-08-06 22:51:01.078593,33.863929,1.0,0,periodic,1000,75,1.0,0,30.78763058300001,periodic,1000,75,1,0.007900428451797125,151,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
152,0.0008745841650094047,2026-08-06 22:51:01.081692,2026-08-06 22:51:25.491863,24.410171,10.0,0,matern,750,75,10.0,0,22.43320037500007,matern,750,75,1,0.0008745841650094047,152,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
153,0.003280130514582356,2026-08-06 22:51:25.494978,2026-08-06 22:51:29.835203,4.340225,0.1,0,matern,750,10,0.1,0,3.9135256669997034,matern,750,10,1,0.003280130514582356,153,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
154,0.01565827986997739,2026-08-06 22:51:29.871324,2026-08-06 22:52:02.715855,32.844531,0.0,0,periodic,1000,75,0.0,0,29.127943292000054,periodic,1000,75,1,0.01565827986997739,154,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
155,0.008720865359636818,2026-08-06 22:52:02.720886,2026-08-06 22:52:14.675671,11.954785,0.001,0,periodic,500,50,0.001,0,10.766587334000178,periodic,500,50,1,0.008720865359636818,155,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
156,0.04347255529156156,2026-08-06 22:52:14.678974,2026-08-06 22:52:18.408874,3.7299,10.0,0,periodic,250,25,10.0,0,3.1261009579998245,periodic,250,25,1,0.04347255529156156,156,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
157,0.04076417443179709,2026-08-06 22:52:18.413286,2026-08-06 22:52:19.179667,0.766381,0.1,0,matern,100,10,0.1,0,0.7169507919998068,matern,100,10,1,0.04076417443179709,157,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
158,0.001093165694182658,2026-08-06 22:52:19.182626,2026-08-06 22:52:24.423220,5.240594,10.0,0,matern,750,10,10.0,0,4.327301415999955,matern,750,10,1,0.001093165694182658,158,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
159,0.04880099739196001,2026-08-06 22:52:24.426335,2026-08-06 22:52:29.175083,4.748748,0.0,0,matern,100,100,0.0,0,4.293203916999573,matern,100,100,1,0.04880099739196001,159,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
160,0.003618530769769231,2026-08-06 22:52:29.178559,2026-08-06 22:52:53.823913,24.645354,1.0,0,matern,750,75,1.0,0,22.664322333999735,matern,750,75,1,0.003618530769769231,160,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
161,0.06425370733866202,2026-08-06 22:52:53.827195,2026-08-06 22:52:55.100171,1.272976,0.0,0,periodic,100,25,0.0,0,1.180300250000073,periodic,100,25,1,0.06425370733866202,161,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
162,0.015003545946007587,2026-08-06 22:52:55.105230,2026-08-06 22:52:56.391392,1.286162,10.0,0,rbf,250,10,10.0,0,1.204946333999942,rbf,250,10,1,0.015003545946007587,162,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
163,0.05120703456271979,2026-08-06 22:52:56.394673,2026-08-06 22:52:58.543507,2.148834,10.0,0,matern,100,50,10.0,0,2.014731666999978,matern,100,50,1,0.05120703456271979,163,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
164,0.050806286272536055,2026-08-06 22:52:58.597602,2026-08-06 22:53:00.933981,2.336379,0.0,0,matern,100,50,0.0,0,2.1629057499999362,matern,100,50,1,0.050806286272536055,164,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
165,0.0025237879986528054,2026-08-06 22:53:00.937934,2026-08-06 22:53:08.226060,7.288126,1.0,0,rbf,750,25,1.0,0,6.736636916999942,rbf,750,25,1,0.0025237879986528054,165,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
166,0.0030666189717258817,2026-08-06 22:53:08.231163,2026-08-06 22:53:25.268804,17.037641,1.0,0,matern,500,75,1.0,0,15.607953125000222,matern,500,75,1,0.0030666189717258817,166,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
167,0.007437935216557342,2026-08-06 22:53:25.272402,2026-08-06 22:53:27.780573,2.508171,0.1,0,rbf,250,25,0.1,0,2.326826208000057,rbf,250,25,1,0.007437935216557342,167,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
168,0.023859662423850736,2026-08-06 22:53:27.786786,2026-08-06 22:53:32.467859,4.681073,0.1,0,matern,100,100,0.1,0,4.321515165999699,matern,100,100,1,0.023859662423850736,168,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
169,0.04530861223282727,2026-08-06 22:53:32.471342,2026-08-06 22:53:33.786751,1.315409,10.0,0,periodic,100,25,10.0,0,1.162249958999837,periodic,100,25,1,0.04530861223282727,169,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
170,0.010140022857852623,2026-08-06 22:53:33.789812,2026-08-06 22:53:51.204322,17.41451,0.001,0,periodic,500,75,0.001,0,15.832505791999665,periodic,500,75,1,0.010140022857852623,170,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
171,0.039370339553703566,2026-08-06 22:53:51.207621,2026-08-06 22:53:51.972889,0.765268,0.1,0,periodic,100,10,0.1,0,0.7001632500000596,periodic,100,10,1,0.039370339553703566,171,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
172,0.006538791862044185,2026-08-06 22:53:52.002295,2026-08-06 22:53:57.830388,5.828093,0.1,0,matern,500,25,0.1,0,5.368160250000074,matern,500,25,1,0.006538791862044185,172,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
173,0.022973262613990825,2026-08-06 22:53:57.835053,2026-08-06 22:54:09.549458,11.714405,1.0,0,periodic,250,100,1.0,0,10.693710499999725,periodic,250,100,1,0.022973262613990825,173,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
174,0.0023118521270818477,2026-08-06 22:54:09.552510,2026-08-06 22:54:12.338046,2.785536,1.0,0,matern,500,10,1.0,0,2.583208417000151,matern,500,10,1,0.0023118521270818477,174,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
175,0.009672015556100973,2026-08-06 22:54:12.342816,2026-08-06 22:54:15.405032,3.062216,0.0,0,matern,500,10,0.0,0,2.8446187909999026,matern,500,10,1,0.009672015556100973,175,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
176,0.002955783894367889,2026-08-06 22:54:15.415140,2026-08-06 22:54:19.269007,3.853867,1.0,0,rbf,750,10,1.0,0,3.4770294169998124,rbf,750,10,1,0.002955783894367889,176,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
177,0.0041298114866532955,2026-08-06 22:54:19.272399,2026-08-06 22:54:32.030098,12.757699,1.0,0,rbf,500,75,1.0,0,11.805873082999824,rbf,500,75,1,0.0041298114866532955,177,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
178,0.0067005341684510744,2026-08-06 22:54:32.033436,2026-08-06 22:54:55.188245,23.154809,10.0,0,matern,500,100,10.0,0,21.235050457999932,matern,500,100,1,0.0067005341684510744,178,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
179,0.030702579821686556,2026-08-06 22:54:55.191395,2026-08-06 22:55:12.344728,17.153333,10.0,0,periodic,500,75,10.0,0,15.468952541999897,periodic,500,75,1,0.030702579821686556,179,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
180,0.00961408655859625,2026-08-06 22:55:12.347874,2026-08-06 22:55:46.358143,34.010269,0.0,0,matern,750,100,0.0,0,31.03917466599978,matern,750,100,1,0.00961408655859625,180,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
181,0.007573702714100974,2026-08-06 22:55:46.417434,2026-08-06 22:56:11.072858,24.655424,0.1,0,periodic,750,75,0.1,0,22.32957016699993,periodic,750,75,1,0.007573702714100974,181,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
182,0.06572993137688161,2026-08-06 22:56:11.075716,2026-08-06 22:56:15.742625,4.666909,0.001,0,periodic,100,100,0.001,0,4.0902795410002,periodic,100,100,1,0.06572993137688161,182,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
183,0.0009018440117319912,2026-08-06 22:56:15.745755,2026-08-06 22:56:35.339726,19.593971,0.001,0,rbf,750,75,0.001,0,18.17718783400005,rbf,750,75,1,0.0009018440117319912,183,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
184,0.0022158936417844013,2026-08-06 22:56:35.343301,2026-08-06 22:56:41.029092,5.685791,0.001,0,matern,500,25,0.001,0,5.262991792000321,matern,500,25,1,0.0022158936417844013,184,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
