seed,train_mae,train_rmse,train_inference_time_secs,test_mae,test_rmse,test_inference_time_secs,fit_time_secs
39,2.970897407522308e-09,4.172684595679684e-09,7.632858291006414,5.590326648233224e-09,2.118765083103845e-08,16.234364666001056,26.979989375002333
40,7.156685129634903e-08,9.297437743158287e-08,8.666704749994096,1.1401030302700329e-07,3.700649196544242e-07,18.539681458001724,29.476138458005153
41,1.009071382250537e-11,1.3166738531110653e-11,7.683418917004019,2.363654183767938e-11,1.7952932864036973e-10,14.520303999990574,28.225282915998832
42,8.009013176918139e-07,1.0496053549326458e-06,6.907583624997642,1.3647195748458262e-06,6.5049531179675976e-06,14.828338624996832,23.378946041004383
43,8.091426692471287e-10,1.0889035843573987e-09,7.700162459004787,1.8968162598193007e-09,2.514816511766325e-08,16.89676825000788,29.38757441600319
44,1.1500567248317852e-06,1.5392914057027465e-06,8.327190750002046,1.7193081818781035e-06,3.792259201569052e-06,16.86446108299424,26.538041042003897
45,1.2481494878792513e-07,1.6441934201483034e-07,7.157914791998337,2.0503156786101304e-07,6.049481045929939e-07,13.276815916004125,22.36889104200236
46,1.4315449920807893e-06,1.9003873538529489e-06,8.37004008400254,2.1190154190689024e-06,3.999814827605158e-06,15.298610333993565,25.401834582997253
47,3.957044304333385e-10,5.221640893077937e-10,7.626817625001422,8.872902145580508e-10,7.597741022816903e-09,14.692718291989877,21.427564833007636
48,2.8813557857349655e-09,3.869782240173225e-09,8.479947665997315,5.095385660044971e-09,1.4238632944507472e-08,15.917910916992696,21.456607041996904
49,5.02519954311692e-11,6.572977704053796e-11,7.6465416669962,1.0133249232560648e-10,4.120524049088303e-10,13.591108666994842,24.390186916993116
