,model_type,n_width,n_layers,l2_relative,time_fit,xlim_min,xlim_max,n_dim,n_points_train,n_points_test,random_seed
69,randomfeatures,256,2,1.0850897703713957e-11,0.2276020050048828,-1,1,1,10000,10000,5
70,randomfeatures,406,2,8.312155823393067e-12,0.3488128185272217,-1,1,1,10000,10000,1
71,randomfeatures,406,2,2.139684398870057e-11,0.34809017181396484,-1,1,1,10000,10000,2
72,randomfeatures,406,2,6.500135496106367e-12,0.34966468811035156,-1,1,1,10000,10000,3
73,randomfeatures,406,2,6.0118524718871395e-12,0.34770941734313965,-1,1,1,10000,10000,4
74,randomfeatures,406,2,4.634049545763854e-12,0.3482074737548828,-1,1,1,10000,10000,5
75,randomfeatures,645,2,7.526602141655914e-12,0.6066629886627197,-1,1,1,10000,10000,1
76,randomfeatures,645,2,2.0298253271323335e-11,0.6064064502716064,-1,1,1,10000,10000,2
77,randomfeatures,645,2,1.8849218766491995e-11,0.6062955856323242,-1,1,1,10000,10000,3
78,randomfeatures,645,2,1.4441006006660324e-11,0.6242771148681641,-1,1,1,10000,10000,4
79,randomfeatures,645,2,1.456964869614778e-11,0.6064338684082031,-1,1,1,10000,10000,5
80,randomfeatures,1024,2,4.2840980323674424e-12,1.0920360088348389,-1,1,1,10000,10000,1
81,randomfeatures,1024,2,5.381958537789717e-12,1.0929877758026123,-1,1,1,10000,10000,2
82,randomfeatures,1024,2,4.61339362560801e-12,1.0900681018829346,-1,1,1,10000,10000,3
83,randomfeatures,1024,2,7.60779052345358e-12,1.0925981998443604,-1,1,1,10000,10000,4
84,randomfeatures,1024,2,6.575547439498013e-12,1.0940327644348145,-1,1,1,10000,10000,5
85,randomfeatures,1625,2,3.914060794684023e-12,2.219001054763794,-1,1,1,10000,10000,1
86,randomfeatures,1625,2,7.987805098062964e-12,2.2238574028015137,-1,1,1,10000,10000,2
87,randomfeatures,1625,2,7.650533933205791e-12,2.2041661739349365,-1,1,1,10000,10000,3
88,randomfeatures,1625,2,1.3933755169499082e-11,2.20297908782959,-1,1,1,10000,10000,4
89,randomfeatures,1625,2,7.707454413357543e-12,2.2093677520751953,-1,1,1,10000,10000,5
90,randomfeatures,2580,2,3.5820678712340206e-12,6.168250560760498,-1,1,1,10000,10000,1
91,randomfeatures,2580,2,8.438263798250692e-12,6.3242387771606445,-1,1,1,10000,10000,2
92,randomfeatures,2580,2,3.755019574025796e-12,6.1341552734375,-1,1,1,10000,10000,3
93,randomfeatures,2580,2,5.874192959546982e-12,6.132200479507446,-1,1,1,10000,10000,4
94,randomfeatures,2580,2,5.520575107572436e-12,6.133395195007324,-1,1,1,10000,10000,5
95,randomfeatures,4096,2,7.2296499134802025e-12,19.775808811187744,-1,1,1,10000,10000,1
96,randomfeatures,4096,2,9.297904794031658e-12,19.75264000892639,-1,1,1,10000,10000,2
97,randomfeatures,4096,2,1.4367351516385521e-11,29.38711404800415,-1,1,1,10000,10000,3
98,randomfeatures,4096,2,7.333259609508368e-12,20.66118884086609,-1,1,1,10000,10000,4
99,randomfeatures,4096,2,5.694491171302693e-12,20.142508268356323,-1,1,1,10000,10000,5
100,randomfeatures,64,3,0.0020139323284916544,0.06041574478149414,-1,1,1,10000,10000,1
101,randomfeatures,64,3,0.07947490643711476,0.06299734115600586,-1,1,1,10000,10000,2
102,randomfeatures,64,3,0.031650655920260215,0.07357358932495117,-1,1,1,10000,10000,3
103,randomfeatures,64,3,0.010474426024248133,0.08942341804504395,-1,1,1,10000,10000,4
104,randomfeatures,64,3,0.02860776830119367,0.08447813987731934,-1,1,1,10000,10000,5
105,randomfeatures,101,3,0.04368844250649848,0.14849495887756348,-1,1,1,10000,10000,1
106,randomfeatures,101,3,0.10737011838756755,0.15720629692077637,-1,1,1,10000,10000,2
107,randomfeatures,101,3,0.11594371700640785,0.14103937149047852,-1,1,1,10000,10000,3
108,randomfeatures,101,3,0.01647995257938849,0.18276047706604004,-1,1,1,10000,10000,4
109,randomfeatures,101,3,0.006620385669495108,0.3031163215637207,-1,1,1,10000,10000,5
110,randomfeatures,161,3,0.028432764506767516,0.2384796142578125,-1,1,1,10000,10000,1
