,model_type,n_width,n_layers,l2_relative,time_fit,xlim_min,xlim_max,n_dim,n_points_train,n_points_test,random_seed
632,sampling,1024,1,0.004517958353976597,0.7483437061309814,-1,1,5,10000,10000,3
633,sampling,1024,1,0.004301458477707007,0.7470893859863281,-1,1,5,10000,10000,4
634,sampling,1024,1,0.004203237626366186,0.7483811378479004,-1,1,5,10000,10000,5
635,sampling,1625,1,0.004109429665403619,1.6479673385620117,-1,1,5,10000,10000,1
636,sampling,1625,1,0.004050075866104746,1.6515226364135742,-1,1,5,10000,10000,2
637,sampling,1625,1,0.00447542809208127,1.6569523811340332,-1,1,5,10000,10000,3
638,sampling,1625,1,0.004140277838910477,1.6377971172332764,-1,1,5,10000,10000,4
639,sampling,1625,1,0.004310664182214098,1.6410589218139648,-1,1,5,10000,10000,5
640,sampling,2580,1,0.0038152247306557103,5.11482834815979,-1,1,5,10000,10000,1
641,sampling,2580,1,0.0033515575192593263,5.1418983936309814,-1,1,5,10000,10000,2
642,sampling,2580,1,0.0033935666784244123,5.148299217224121,-1,1,5,10000,10000,3
643,sampling,2580,1,0.0032461714755951925,5.155276536941528,-1,1,5,10000,10000,4
644,sampling,2580,1,0.00354065710781709,5.128494739532471,-1,1,5,10000,10000,5
645,sampling,4096,1,0.0027925211217048013,17.683570861816406,-1,1,5,10000,10000,1
646,sampling,4096,1,0.002811467396848134,17.664138555526733,-1,1,5,10000,10000,2
647,sampling,4096,1,0.0030202985769343946,17.680476427078247,-1,1,5,10000,10000,3
648,sampling,4096,1,0.0029287187596533787,17.66377305984497,-1,1,5,10000,10000,4
649,sampling,4096,1,0.002835671235817644,17.667544841766357,-1,1,5,10000,10000,5
650,sampling,64,2,0.052791038757486614,0.04511570930480957,-1,1,5,10000,10000,1
651,sampling,64,2,0.0545309430244961,0.04505801200866699,-1,1,5,10000,10000,2
652,sampling,64,2,0.05641483008784219,0.04667401313781738,-1,1,5,10000,10000,3
653,sampling,64,2,0.06167494659694104,0.05260920524597168,-1,1,5,10000,10000,4
654,sampling,64,2,0.04902425830144682,0.05367684364318848,-1,1,5,10000,10000,5
655,sampling,101,2,0.029157061679483575,0.08424973487854004,-1,1,5,10000,10000,1
656,sampling,101,2,0.027728035288552194,0.0832209587097168,-1,1,5,10000,10000,2
657,sampling,101,2,0.02959509496497792,0.08361601829528809,-1,1,5,10000,10000,3
658,sampling,101,2,0.03055237813066057,0.08394336700439453,-1,1,5,10000,10000,4
659,sampling,101,2,0.028428824390760075,0.08516573905944824,-1,1,5,10000,10000,5
660,sampling,161,2,0.019927004654794866,0.13265419006347656,-1,1,5,10000,10000,1
661,sampling,161,2,0.020937173237981256,0.13211703300476074,-1,1,5,10000,10000,2
662,sampling,161,2,0.020081129215701158,0.1316981315612793,-1,1,5,10000,10000,3
663,sampling,161,2,0.020909111035249978,0.13179254531860352,-1,1,5,10000,10000,4
664,sampling,161,2,0.02052320196906826,0.13327980041503906,-1,1,5,10000,10000,5
665,sampling,256,2,0.01218695996479064,0.22028326988220215,-1,1,5,10000,10000,1
666,sampling,256,2,0.015924371507449894,0.2165522575378418,-1,1,5,10000,10000,2
667,sampling,256,2,0.01175624112793112,0.21562910079956055,-1,1,5,10000,10000,3
668,sampling,256,2,0.013244867712028832,0.21632742881774902,-1,1,5,10000,10000,4
669,sampling,256,2,0.010739075833961652,0.2167186737060547,-1,1,5,10000,10000,5
670,sampling,406,2,0.007832225949592542,0.3349156379699707,-1,1,5,10000,10000,1
671,sampling,406,2,0.007855268664393329,0.33206820487976074,-1,1,5,10000,10000,2
672,sampling,406,2,0.008131396442208722,0.3300778865814209,-1,1,5,10000,10000,3
673,sampling,406,2,0.00817076045736114,0.3312411308288574,-1,1,5,10000,10000,4
674,sampling,406,2,0.0075031302636684345,0.3319735527038574,-1,1,5,10000,10000,5
675,sampling,645,2,0.005608914565523661,0.5959377288818359,-1,1,5,10000,10000,1
676,sampling,645,2,0.006188634989569262,0.6413524150848389,-1,1,5,10000,10000,2
677,sampling,645,2,0.006749951466963993,0.6379952430725098,-1,1,5,10000,10000,3
678,sampling,645,2,0.006097027885808204,0.6383206844329834,-1,1,5,10000,10000,4
679,sampling,645,2,0.006056398280917675,0.6486716270446777,-1,1,5,10000,10000,5
680,sampling,1024,2,0.004175806251959371,1.1392860412597656,-1,1,5,10000,10000,1
681,sampling,1024,2,0.004330056046383761,1.1330273151397705,-1,1,5,10000,10000,2
682,sampling,1024,2,0.0048142575891003524,1.1459410190582275,-1,1,5,10000,10000,3
683,sampling,1024,2,0.004531446106899751,1.138176441192627,-1,1,5,10000,10000,4
684,sampling,1024,2,0.0042499696562597515,1.1327588558197021,-1,1,5,10000,10000,5
685,sampling,1625,2,0.0031294810560115556,2.2804996967315674,-1,1,5,10000,10000,1
686,sampling,1625,2,0.003085741624847343,2.278289318084717,-1,1,5,10000,10000,2
687,sampling,1625,2,0.004300166726857501,2.2817370891571045,-1,1,5,10000,10000,3
688,sampling,1625,2,0.0032568920513683566,2.3005967140197754,-1,1,5,10000,10000,4
689,sampling,1625,2,0.003458685789709429,2.290548324584961,-1,1,5,10000,10000,5
690,sampling,2580,2,0.0026859508289209205,7.358623743057251,-1,1,5,10000,10000,1
691,sampling,2580,2,0.0026345207488242097,6.230251312255859,-1,1,5,10000,10000,2
692,sampling,2580,2,0.0031200164962205375,6.270093202590942,-1,1,5,10000,10000,3
693,sampling,2580,2,0.0025706236820998885,6.272875070571899,-1,1,5,10000,10000,4
694,sampling,2580,2,0.00295331380325482,6.284582138061523,-1,1,5,10000,10000,5
695,sampling,4096,2,0.0024194012114607715,20.094058752059937,-1,1,5,10000,10000,1
696,sampling,4096,2,0.0024198377932435618,20.122978687286377,-1,1,5,10000,10000,2
697,sampling,4096,2,0.002666514176420483,20.113881587982178,-1,1,5,10000,10000,3
698,sampling,4096,2,0.0024918815471199583,20.09414529800415,-1,1,5,10000,10000,4
699,sampling,4096,2,0.0025144136888677095,20.127570867538452,-1,1,5,10000,10000,5
700,sampling,64,3,0.071872729899176,0.06399321556091309,-1,1,5,10000,10000,1
701,sampling,64,3,0.06625831865197371,0.06262636184692383,-1,1,5,10000,10000,2
702,sampling,64,3,0.07584241204199903,0.07410550117492676,-1,1,5,10000,10000,3
703,sampling,64,3,0.06232897318687753,0.07399964332580566,-1,1,5,10000,10000,4
704,sampling,64,3,0.0739029744629705,0.07471823692321777,-1,1,5,10000,10000,5
705,sampling,101,3,0.040628066238184116,0.11754202842712402,-1,1,5,10000,10000,1
706,sampling,101,3,0.04827886231338736,0.11646008491516113,-1,1,5,10000,10000,2
707,sampling,101,3,0.04803547806051833,0.12024092674255371,-1,1,5,10000,10000,3
708,sampling,101,3,0.053223679412845094,0.11654281616210938,-1,1,5,10000,10000,4
709,sampling,101,3,0.05245910292595346,0.11740660667419434,-1,1,5,10000,10000,5
710,sampling,161,3,0.026702670859457985,0.18768978118896484,-1,1,5,10000,10000,1
711,sampling,161,3,0.028794199600466766,0.1887505054473877,-1,1,5,10000,10000,2
712,sampling,161,3,0.03143790747041327,0.18448877334594727,-1,1,5,10000,10000,3
713,sampling,161,3,0.029601137455871597,0.18450570106506348,-1,1,5,10000,10000,4
714,sampling,161,3,0.025480440732051458,0.18689990043640137,-1,1,5,10000,10000,5
715,sampling,256,3,0.01934189664817738,0.31633853912353516,-1,1,5,10000,10000,1
716,sampling,256,3,0.02035072639562241,0.30876874923706055,-1,1,5,10000,10000,2
717,sampling,256,3,0.02296231722548076,0.30631422996520996,-1,1,5,10000,10000,3
718,sampling,256,3,0.019926097486024374,0.3054392337799072,-1,1,5,10000,10000,4
719,sampling,256,3,0.0175113402075785,0.3093287944793701,-1,1,5,10000,10000,5
720,sampling,406,3,0.011912076787935644,0.48509669303894043,-1,1,5,10000,10000,1
721,sampling,406,3,0.013515179332188085,0.5008480548858643,-1,1,5,10000,10000,2
722,sampling,406,3,0.016049383776967994,0.4994497299194336,-1,1,5,10000,10000,3
723,sampling,406,3,0.013496680185624861,0.49652576446533203,-1,1,5,10000,10000,4
724,sampling,406,3,0.011984027912448009,0.5009431838989258,-1,1,5,10000,10000,5
725,sampling,645,3,0.009689452839198427,0.9026889801025391,-1,1,5,10000,10000,1
726,sampling,645,3,0.00917588665077306,0.8980112075805664,-1,1,5,10000,10000,2
727,sampling,645,3,0.010625914082764526,0.8980169296264648,-1,1,5,10000,10000,3
728,sampling,645,3,0.009343449299419326,0.898033857345581,-1,1,5,10000,10000,4
729,sampling,645,3,0.00814263463104291,0.8976490497589111,-1,1,5,10000,10000,5
730,sampling,1024,3,0.006362048504460114,1.545253038406372,-1,1,5,10000,10000,1
731,sampling,1024,3,0.006604009593239974,1.5453271865844727,-1,1,5,10000,10000,2
732,sampling,1024,3,0.007219699834052311,1.534616470336914,-1,1,5,10000,10000,3
733,sampling,1024,3,0.006111745971437003,1.5415518283843994,-1,1,5,10000,10000,4
734,sampling,1024,3,0.006368949332472867,1.5374841690063477,-1,1,5,10000,10000,5
735,sampling,1625,3,0.0051834735077175296,2.9271533489227295,-1,1,5,10000,10000,1
736,sampling,1625,3,0.005685162070453256,2.9426043033599854,-1,1,5,10000,10000,2
737,sampling,1625,3,0.00634455470660412,2.9437239170074463,-1,1,5,10000,10000,3
738,sampling,1625,3,0.005159409419647345,2.946002244949341,-1,1,5,10000,10000,4
739,sampling,1625,3,0.00508331110472217,2.9271931648254395,-1,1,5,10000,10000,5
740,sampling,2580,3,0.0035242122585217163,7.384742259979248,-1,1,5,10000,10000,1
741,sampling,2580,3,0.003841901966574793,7.3816237449646,-1,1,5,10000,10000,2
742,sampling,2580,3,0.003918352204153763,7.373016119003296,-1,1,5,10000,10000,3
743,sampling,2580,3,0.003404666103776206,7.341669797897339,-1,1,5,10000,10000,4
744,sampling,2580,3,0.003601907150215651,7.354095458984375,-1,1,5,10000,10000,5
745,sampling,4096,3,0.0022651029236965656,22.220906019210815,-1,1,5,10000,10000,1
746,sampling,4096,3,0.0023860119179717905,24.81522846221924,-1,1,5,10000,10000,2
747,sampling,4096,3,0.002342202621390271,22.134225368499756,-1,1,5,10000,10000,3
748,sampling,4096,3,0.002210550109102767,22.170520305633545,-1,1,5,10000,10000,4
749,sampling,4096,3,0.0021346553505440366,22.197742700576782,-1,1,5,10000,10000,5
750,sampling,64,1,0.061262647002275794,0.02305459976196289,-1,1,10,10000,10000,1
751,sampling,64,1,0.05943656919460082,0.022899389266967773,-1,1,10,10000,10000,2
752,sampling,64,1,0.05581385141609462,0.023331165313720703,-1,1,10,10000,10000,3
753,sampling,64,1,0.05732146558487025,0.023270368576049805,-1,1,10,10000,10000,4
754,sampling,64,1,0.06091672883393411,0.02351522445678711,-1,1,10,10000,10000,5
755,sampling,101,1,0.04852964970658911,0.038878440856933594,-1,1,10,10000,10000,1
756,sampling,101,1,0.04864062425120252,0.04224109649658203,-1,1,10,10000,10000,2
757,sampling,101,1,0.04194414348954156,0.04390668869018555,-1,1,10,10000,10000,3
758,sampling,101,1,0.04298370019860201,0.04353928565979004,-1,1,10,10000,10000,4
759,sampling,101,1,0.04853046822733924,0.04388737678527832,-1,1,10,10000,10000,5
760,sampling,161,1,0.02982555564752326,0.06986498832702637,-1,1,10,10000,10000,1
761,sampling,161,1,0.02982212632572164,0.06884431838989258,-1,1,10,10000,10000,2
762,sampling,161,1,0.028241794023733162,0.06976151466369629,-1,1,10,10000,10000,3
763,sampling,161,1,0.0318901955082377,0.06938290596008301,-1,1,10,10000,10000,4
764,sampling,161,1,0.03185838436132635,0.07003021240234375,-1,1,10,10000,10000,5
765,sampling,256,1,0.015781296284880984,0.11907458305358887,-1,1,10,10000,10000,1
766,sampling,256,1,0.014581294971192194,0.11726951599121094,-1,1,10,10000,10000,2
767,sampling,256,1,0.014911585026632302,0.11681294441223145,-1,1,10,10000,10000,3
768,sampling,256,1,0.016884256294604116,0.11681079864501953,-1,1,10,10000,10000,4
769,sampling,256,1,0.016154843204646083,0.11708617210388184,-1,1,10,10000,10000,5
770,sampling,406,1,0.012230662044591072,0.20637965202331543,-1,1,10,10000,10000,1
771,sampling,406,1,0.01219223101171743,0.20314645767211914,-1,1,10,10000,10000,2
772,sampling,406,1,0.012118136047975347,0.2027430534362793,-1,1,10,10000,10000,3
773,sampling,406,1,0.012085934853384927,0.20319843292236328,-1,1,10,10000,10000,4
774,sampling,406,1,0.012261826931116855,0.20347309112548828,-1,1,10,10000,10000,5
775,sampling,645,1,0.011852631604801815,0.3476073741912842,-1,1,10,10000,10000,1
776,sampling,645,1,0.011996590172424633,0.34401750564575195,-1,1,10,10000,10000,2
777,sampling,645,1,0.01189511538259022,0.34523677825927734,-1,1,10,10000,10000,3
778,sampling,645,1,0.011999306801818287,0.3445467948913574,-1,1,10,10000,10000,4
779,sampling,645,1,0.011946347522591225,0.3443896770477295,-1,1,10,10000,10000,5
780,sampling,1024,1,0.010887368434153265,0.7581608295440674,-1,1,10,10000,10000,1
781,sampling,1024,1,0.011490988519185216,0.7491400241851807,-1,1,10,10000,10000,2
782,sampling,1024,1,0.011231431081684813,0.7423684597015381,-1,1,10,10000,10000,3
783,sampling,1024,1,0.011377456280242537,0.7430863380432129,-1,1,10,10000,10000,4
784,sampling,1024,1,0.011124207395280625,0.7423350811004639,-1,1,10,10000,10000,5
785,sampling,1625,1,0.009347190823313603,1.6484510898590088,-1,1,10,10000,10000,1
786,sampling,1625,1,0.009394496027313473,1.6343929767608643,-1,1,10,10000,10000,2
787,sampling,1625,1,0.009468074758210343,1.654005527496338,-1,1,10,10000,10000,3
788,sampling,1625,1,0.009399825731087177,1.6265594959259033,-1,1,10,10000,10000,4
789,sampling,1625,1,0.009129584928429307,1.6272163391113281,-1,1,10,10000,10000,5
790,sampling,2580,1,0.006422565438235889,5.129030704498291,-1,1,10,10000,10000,1
791,sampling,2580,1,0.006482661877886161,5.133605718612671,-1,1,10,10000,10000,2
792,sampling,2580,1,0.006354717602653902,5.134090423583984,-1,1,10,10000,10000,3
793,sampling,2580,1,0.006350421818128665,5.136586427688599,-1,1,10,10000,10000,4
794,sampling,2580,1,0.006434033859642525,5.129685163497925,-1,1,10,10000,10000,5
795,sampling,4096,1,0.006281574241748959,17.7519109249115,-1,1,10,10000,10000,1
796,sampling,4096,1,0.0063473762009983135,17.762362241744995,-1,1,10,10000,10000,2
797,sampling,4096,1,0.006241211010785854,17.74513602256775,-1,1,10,10000,10000,3
798,sampling,4096,1,0.006248746778817468,17.75769829750061,-1,1,10,10000,10000,4
799,sampling,4096,1,0.00633911986279101,17.753522872924805,-1,1,10,10000,10000,5
800,sampling,64,2,0.06288147700154034,0.04189896583557129,-1,1,10,10000,10000,1
801,sampling,64,2,0.06154967555265336,0.04116249084472656,-1,1,10,10000,10000,2
802,sampling,64,2,0.06025850748802446,0.04272627830505371,-1,1,10,10000,10000,3
803,sampling,64,2,0.06096340315733297,0.048200130462646484,-1,1,10,10000,10000,4
804,sampling,64,2,0.06285731462822289,0.049726009368896484,-1,1,10,10000,10000,5
805,sampling,101,2,0.04784739186601182,0.07752037048339844,-1,1,10,10000,10000,1
806,sampling,101,2,0.05091767617184303,0.0764625072479248,-1,1,10,10000,10000,2
807,sampling,101,2,0.043639182434440656,0.07708883285522461,-1,1,10,10000,10000,3
808,sampling,101,2,0.04770488478923317,0.07716107368469238,-1,1,10,10000,10000,4
809,sampling,101,2,0.04563774410585541,0.07709145545959473,-1,1,10,10000,10000,5
810,sampling,161,2,0.02156698276761888,0.12470746040344238,-1,1,10,10000,10000,1
811,sampling,161,2,0.021022448278544797,0.12188386917114258,-1,1,10,10000,10000,2
812,sampling,161,2,0.022112140956944238,0.1219019889831543,-1,1,10,10000,10000,3
813,sampling,161,2,0.021128174473652093,0.12226295471191406,-1,1,10,10000,10000,4
814,sampling,161,2,0.02113251980764643,0.12277626991271973,-1,1,10,10000,10000,5
815,sampling,256,2,0.015946351531061186,0.20241260528564453,-1,1,10,10000,10000,1
816,sampling,256,2,0.016008264086790184,0.20187640190124512,-1,1,10,10000,10000,2
817,sampling,256,2,0.01597147794365165,0.20194792747497559,-1,1,10,10000,10000,3
818,sampling,256,2,0.015861409429721036,0.20314955711364746,-1,1,10,10000,10000,4
819,sampling,256,2,0.01584768453464622,0.2022266387939453,-1,1,10,10000,10000,5
820,sampling,406,2,0.012647982360107916,0.33148717880249023,-1,1,10,10000,10000,1
821,sampling,406,2,0.012909413487199444,0.3556504249572754,-1,1,10,10000,10000,2
822,sampling,406,2,0.012214496191860054,0.3209047317504883,-1,1,10,10000,10000,3
823,sampling,406,2,0.012003247563604037,0.3210322856903076,-1,1,10,10000,10000,4
824,sampling,406,2,0.012835851542475754,0.34111523628234863,-1,1,10,10000,10000,5
825,sampling,645,2,0.010356465817683354,0.5786397457122803,-1,1,10,10000,10000,1
826,sampling,645,2,0.010320569879294826,0.627234697341919,-1,1,10,10000,10000,2
827,sampling,645,2,0.010345827618578178,0.6234955787658691,-1,1,10,10000,10000,3
828,sampling,645,2,0.010358081931780816,0.6233203411102295,-1,1,10,10000,10000,4
829,sampling,645,2,0.010689068912904696,0.6276793479919434,-1,1,10,10000,10000,5
830,sampling,1024,2,0.00821241628063395,1.1119847297668457,-1,1,10,10000,10000,1
831,sampling,1024,2,0.008621820868836299,1.1032977104187012,-1,1,10,10000,10000,2
832,sampling,1024,2,0.008341863457445722,1.10520601272583,-1,1,10,10000,10000,3
833,sampling,1024,2,0.008692985337923802,1.107635736465454,-1,1,10,10000,10000,4
834,sampling,1024,2,0.008507151597676853,1.104628562927246,-1,1,10,10000,10000,5
835,sampling,1625,2,0.005676410571173844,2.2505624294281006,-1,1,10,10000,10000,1
836,sampling,1625,2,0.00583295081986097,2.2148571014404297,-1,1,10,10000,10000,2
837,sampling,1625,2,0.0054640959590213185,2.2340569496154785,-1,1,10,10000,10000,3
838,sampling,1625,2,0.005919471148214173,2.2218639850616455,-1,1,10,10000,10000,4
839,sampling,1625,2,0.00604531377054081,2.2308449745178223,-1,1,10,10000,10000,5
840,sampling,2580,2,0.00477163547206144,6.1710216999053955,-1,1,10,10000,10000,1
841,sampling,2580,2,0.0047903790504143,6.19476842880249,-1,1,10,10000,10000,2
842,sampling,2580,2,0.00478331377495348,6.194453477859497,-1,1,10,10000,10000,3
843,sampling,2580,2,0.004743678107670895,6.196855545043945,-1,1,10,10000,10000,4
844,sampling,2580,2,0.004849582174845591,6.1887688636779785,-1,1,10,10000,10000,5
845,sampling,4096,2,0.005500500109948983,19.894434928894043,-1,1,10,10000,10000,1
846,sampling,4096,2,0.005764260108057656,19.976384162902832,-1,1,10,10000,10000,2
847,sampling,4096,2,0.005353642125761001,20.002437591552734,-1,1,10,10000,10000,3
848,sampling,4096,2,0.005472955471358628,19.994937896728516,-1,1,10,10000,10000,4
849,sampling,4096,2,0.005452429060111563,20.041537523269653,-1,1,10,10000,10000,5
850,sampling,64,3,0.0695102219311599,0.06476736068725586,-1,1,10,10000,10000,1
851,sampling,64,3,0.0717231082539013,0.06508445739746094,-1,1,10,10000,10000,2
852,sampling,64,3,0.07375272912151172,0.07667231559753418,-1,1,10,10000,10000,3
853,sampling,64,3,0.07522692413549412,0.07660913467407227,-1,1,10,10000,10000,4
854,sampling,64,3,0.07161875960059037,0.07606983184814453,-1,1,10,10000,10000,5
855,sampling,101,3,0.06280333727024974,0.1204521656036377,-1,1,10,10000,10000,1
856,sampling,101,3,0.060384136882480406,0.11873006820678711,-1,1,10,10000,10000,2
857,sampling,101,3,0.0647353037425208,0.12334275245666504,-1,1,10,10000,10000,3
858,sampling,101,3,0.06160386717447548,0.12080597877502441,-1,1,10,10000,10000,4
859,sampling,101,3,0.066714638298731,0.12271475791931152,-1,1,10,10000,10000,5
860,sampling,161,3,0.05497912149381239,0.19118046760559082,-1,1,10,10000,10000,1
861,sampling,161,3,0.05240297469894529,0.19075918197631836,-1,1,10,10000,10000,2
862,sampling,161,3,0.05278119993396712,0.1916043758392334,-1,1,10,10000,10000,3
863,sampling,161,3,0.05285543176778835,0.19127869606018066,-1,1,10,10000,10000,4
864,sampling,161,3,0.051786667241698316,0.1926860809326172,-1,1,10,10000,10000,5
865,sampling,256,3,0.03965557999176137,0.3136098384857178,-1,1,10,10000,10000,1
866,sampling,256,3,0.040183427302252224,0.3055121898651123,-1,1,10,10000,10000,2
867,sampling,256,3,0.033348182125559005,0.3076210021972656,-1,1,10,10000,10000,3
868,sampling,256,3,0.041384261853719295,0.30539631843566895,-1,1,10,10000,10000,4
869,sampling,256,3,0.038032433941082376,0.30727148056030273,-1,1,10,10000,10000,5
870,sampling,406,3,0.027616462335366767,0.47776198387145996,-1,1,10,10000,10000,1
871,sampling,406,3,0.020344085604748166,0.49050235748291016,-1,1,10,10000,10000,2
872,sampling,406,3,0.021013161245736205,0.4898533821105957,-1,1,10,10000,10000,3
873,sampling,406,3,0.023092147134695415,0.4923572540283203,-1,1,10,10000,10000,4
874,sampling,406,3,0.027861050182429223,0.49262452125549316,-1,1,10,10000,10000,5
875,sampling,645,3,0.015991285789093063,0.879030704498291,-1,1,10,10000,10000,1
876,sampling,645,3,0.014965891746570663,0.8762111663818359,-1,1,10,10000,10000,2
877,sampling,645,3,0.016066219685799816,0.8763453960418701,-1,1,10,10000,10000,3
878,sampling,645,3,0.018317243803300423,0.875901460647583,-1,1,10,10000,10000,4
879,sampling,645,3,0.018017342070099415,0.8806414604187012,-1,1,10,10000,10000,5
880,sampling,1024,3,0.015022844878132333,1.5028111934661865,-1,1,10,10000,10000,1
881,sampling,1024,3,0.011796616651437173,1.5184986591339111,-1,1,10,10000,10000,2
882,sampling,1024,3,0.01420806316552661,1.5001273155212402,-1,1,10,10000,10000,3
883,sampling,1024,3,0.01153846309022648,1.5274381637573242,-1,1,10,10000,10000,4
884,sampling,1024,3,0.012884005496321491,1.5003716945648193,-1,1,10,10000,10000,5
885,sampling,1625,3,0.007478641085715321,2.8546087741851807,-1,1,10,10000,10000,1
886,sampling,1625,3,0.00779881508657933,2.8706841468811035,-1,1,10,10000,10000,2
887,sampling,1625,3,0.006394076918662429,2.847795248031616,-1,1,10,10000,10000,3
888,sampling,1625,3,0.008938233600421881,2.8602094650268555,-1,1,10,10000,10000,4
889,sampling,1625,3,0.009467100193177999,2.859351396560669,-1,1,10,10000,10000,5
890,sampling,2580,3,0.005662002961466764,7.304352283477783,-1,1,10,10000,10000,1
891,sampling,2580,3,0.005471463602382439,7.278824806213379,-1,1,10,10000,10000,2
892,sampling,2580,3,0.0056691947230984195,7.27418851852417,-1,1,10,10000,10000,3
893,sampling,2580,3,0.006139448804640677,7.282559394836426,-1,1,10,10000,10000,4
894,sampling,2580,3,0.006190151226983088,7.282744407653809,-1,1,10,10000,10000,5
895,sampling,4096,3,0.005177166428652765,22.04966425895691,-1,1,10,10000,10000,1
896,sampling,4096,3,0.005051032903005231,22.038556814193726,-1,1,10,10000,10000,2
897,sampling,4096,3,0.005184682937493906,22.155670166015625,-1,1,10,10000,10000,3
898,sampling,4096,3,0.0054225155635522675,22.041502952575684,-1,1,10,10000,10000,4
899,sampling,4096,3,0.005655413994994154,22.06399178504944,-1,1,10,10000,10000,5
