,architecture,layer_width,n_hidden_channels,n_layers,n_modes,regularization_scale,train_rel_l2,val_rel_l2,test_rel_l2,time_spent,seed
297,fno_swim,1024,32,1,8,1e-06,0.002934902804874576,0.0035808757423944756,0.00356458672827997,45.17470880690962,478251600
298,fno_swim,1024,32,2,32,1e-08,0.00249899459101488,0.003239023634730993,0.0032097167584889973,113.27275367081165,771402384
299,fno_swim,1024,16,1,32,1e-10,0.0024942281024438635,0.003217339280489715,0.0031761639230408817,25.958846353925765,521338946
300,fno_swim,1024,16,1,32,1e-10,0.0024898120093450426,0.0031386810510763514,0.003101454727701069,27.0640940470621,755736641
301,fno_swim,256,32,1,16,1e-10,0.012163407260016686,0.012783891441001803,0.01265414966058717,15.131959118880332,978239003
302,fno_swim,512,16,1,32,1e-06,0.005932738612348904,0.006537869988740553,0.006514969274388747,13.930461949668825,781027687
303,fno_swim,256,32,4,32,1e-08,0.013215161232646632,0.013803518244296578,0.013814607798705107,77.5684305196628,488738602
304,fno_swim,1024,16,2,32,1e-08,0.0025517862915207727,0.003212379447166562,0.0032164460346430753,56.9438702063635,364819722
305,fno_swim,1024,16,1,32,1e-08,0.0025141794579205956,0.0032300951615711073,0.0032150552291898057,28.20645396411419,330449813
306,fno_swim,512,32,4,32,1e-10,0.005898886073538429,0.006628394679419209,0.006526166874654777,129.83000882528722,320586730
307,fno_swim,1024,16,1,8,1e-10,0.002454304651311855,0.0031146646660431265,0.003116219700539507,24.30521558225155,442282442
308,fno_swim,512,32,1,16,1e-10,0.0059779012642043735,0.006605113128671704,0.0065655178054056075,27.034803899936378,673836414
309,fno_swim,512,32,1,8,1e-08,0.0060773545815541175,0.006695660385277677,0.006680544410435481,25.57744608912617,772836603
310,fno_swim,256,32,4,16,1e-08,0.013639619139260754,0.014040271939396078,0.014164898389088389,67.16949856001884,117902743
311,fno_swim,2048,16,2,8,1e-08,0.0008843850045904876,0.0014924207773477065,0.0014899227377092555,111.31432900484651,795842979
312,fno_swim,1024,16,4,32,1e-10,0.0024706232153786432,0.0032289536606454022,0.0032218306105897708,111.99260341189802,268661196
313,fno_swim,2048,32,4,32,1e-10,0.0008366135789500013,0.0014335015516517315,0.001428776703434717,543.6789121516049,59145513
314,fno_swim,512,32,4,16,1e-06,0.006107178372322624,0.0067586042244363615,0.006683932955046697,108.00300470273942,135518312
315,fno_swim,1024,32,2,8,1e-06,0.0028489336745624485,0.003511371099595183,0.0035347402647644675,97.87003997899592,742683331
316,fno_swim,2048,32,4,16,1e-10,0.0008877269823481336,0.001543676069301183,0.0015616675538883112,491.2368947621435,106092821
317,fno_swim,512,32,2,8,1e-06,0.006214968551819284,0.006868118431092411,0.006794449374479502,47.230454380623996,387702281
318,fno_swim,2048,32,4,8,1e-10,0.0008131875481616509,0.0013923039409399435,0.0013935859597238884,465.3186978837475,856641246
319,fno_swim,512,16,1,8,1e-06,0.005695770532562263,0.00628652959767295,0.006262327809350616,10.92983119841665,263781933
320,fno_swim,1024,32,4,16,1e-08,0.002465843480779207,0.003118964808003452,0.003163162571473569,205.61416498292238,961925418
321,fno_swim,2048,32,4,32,1e-10,0.0008282093135996671,0.00142277847731718,0.0014366587759694109,521.5834474125877,491193787
322,fno_swim,1024,32,4,32,1e-10,0.0024722197896952587,0.0032398939343447316,0.0032108241690071496,220.13951422274113,42175702
323,fno_swim,256,32,4,32,1e-10,0.012793996389020498,0.013393213038520502,0.013131676111964993,66.58027647528797,319345060
324,fno_swim,1024,32,2,8,1e-06,0.002911666938369364,0.003540711724270518,0.003534808928610318,91.58233756851405,414448283
325,fno_swim,256,16,2,8,1e-08,0.013640610337475103,0.01399683484508571,0.014054338969145111,14.909051203168929,48942711
326,fno_swim,1024,32,4,16,1e-06,0.0028464074540854754,0.003518249505156512,0.0034817178578009783,206.3349214028567,646616406
327,fno_swim,256,32,4,8,1e-08,0.014081420653027248,0.014801419350968875,0.01455693361963883,61.20505000464618,983515520
328,fno_swim,1024,16,4,32,1e-08,0.0025755765074296937,0.0032561887750501527,0.0032189167479108804,111.23482877295464,203276552
329,fno_swim,256,16,2,32,1e-10,0.012968534163562813,0.013587690115847517,0.013444433947900377,17.095764812082052,5584611
330,fno_swim,256,32,4,8,1e-10,0.013915882904921538,0.014458261688642355,0.014308583746856831,63.064175395295024,708603603
331,fno_swim,256,16,1,8,1e-06,0.01305825080196289,0.013638599805702015,0.013630014425744639,6.941546067595482,571789213
332,fno_swim,1024,32,1,8,1e-08,0.002473719165539452,0.003086276445622975,0.0030962915188404634,46.45653160754591,417070759
333,fno_swim,1024,16,4,8,1e-06,0.003102746947011388,0.0040537092848020725,0.004044715270436925,97.0910943634808,480274148
334,fno_swim,1024,32,4,32,1e-08,0.0025282156836736775,0.003216562770737349,0.0031963370276427436,228.03501966409385,528087042
335,fno_swim,512,32,1,32,1e-08,0.005903786217574325,0.0066049938959702615,0.006496639028126609,26.67474025953561,499671323
336,fno_swim,256,16,2,32,1e-08,0.012631659753515979,0.013197847119836664,0.013176258062442832,16.648711108602583,234901203
337,fno_swim,1024,16,4,8,1e-10,0.0024913705133256846,0.0032534160584228797,0.003217227653050047,98.24785864818841,927023340
338,fno_swim,2048,32,1,16,1e-08,0.0008734025325809734,0.0014863168385035209,0.0014826835010397393,272.5239857947454,263777079
339,fno_swim,1024,16,2,16,1e-08,0.0025149031171873364,0.0032319826201807136,0.003238766043130252,54.02760609425604,556696802
340,fno_swim,1024,16,2,16,1e-10,0.002551605076790039,0.003292761841269819,0.0032670436691799786,52.74749249406159,429606862
341,fno_swim,1024,16,4,8,1e-08,0.0024954270780216314,0.0032266840724336134,0.0032157683348222215,98.79913460090756,832977970
342,fno_swim,256,16,4,8,1e-10,0.012758154528605624,0.013369643224073397,0.013238466150614423,31.846765517257154,200552965
343,fno_swim,256,32,1,16,1e-06,0.013681161826685571,0.014341803452406293,0.014217220456222963,14.612084690481424,122805552
344,fno_swim,512,16,2,8,1e-08,0.006070568434098154,0.006730335370449834,0.006723061641699151,25.870185079053044,804348560
345,fno_swim,2048,32,1,8,1e-08,0.0008719101605468468,0.0014552459113551111,0.0014744443267507693,105.42725073639303,516376854
346,fno_swim,256,32,1,32,1e-10,0.012543543904949599,0.013111194108220934,0.012962667265578584,16.098431698046625,355072571
347,fno_swim,2048,16,1,8,1e-08,0.0008764452354297839,0.0014821789033279227,0.0014915010525857807,59.92852565087378,974892379
348,fno_swim,512,16,1,8,1e-10,0.005837721920887369,0.006414507635574751,0.006400509572452352,11.394422461278737,911664264
349,fno_swim,512,16,2,32,1e-08,0.006126293701384055,0.006754896079100001,0.006667716115925754,28.622342522256076,555287946
350,fno_swim,512,32,4,8,1e-06,0.0058562375467723846,0.006492276283358471,0.0064842426554336365,100.98118663206697,520436534
351,fno_swim,2048,32,4,16,1e-08,0.0008631869395376206,0.0014626111625254215,0.0014698545847393176,461.56528404168785,970413835
352,fno_swim,512,16,1,8,1e-06,0.006023547798947429,0.0066916973505795575,0.006664654960231087,11.246494064107537,140644869
353,fno_swim,2048,16,1,32,1e-06,0.0017143592585522514,0.0024284843054120505,0.002431272735766359,62.934120643883944,184484851
354,fno_swim,512,16,2,16,1e-06,0.005674575739723562,0.006344597478383017,0.006271532082572458,26.38116683997214,607254644
355,fno_swim,512,16,1,32,1e-10,0.0060310133000937806,0.006710907848973425,0.006629098719585521,12.778621038421988,842505122
356,fno_swim,1024,32,1,16,1e-08,0.0024449769177283943,0.0030558914841157018,0.003067089636400771,45.763374760746956,524340699
357,fno_swim,256,32,4,16,1e-06,0.012996220172290124,0.013568187496667994,0.013445774011524135,64.72565123904496,383707760
358,fno_swim,2048,32,1,16,1e-06,0.0016364296436472722,0.0022883366556409796,0.002301726529279327,118.63566123601049,578996321
359,fno_swim,512,16,1,32,1e-08,0.006055297925248242,0.006718494238591471,0.006678774714572898,13.18077308498323,786376536
360,fno_swim,1024,16,2,8,1e-10,0.002559432120636857,0.003335568393118457,0.003334406594241377,50.49644540902227,669113359
361,fno_swim,1024,32,4,32,1e-08,0.0025962163559526954,0.0034442839667286774,0.003401077725416178,233.93923825304955,824204746
362,fno_swim,512,32,2,8,1e-10,0.005856463397417505,0.00645638096840405,0.0063903137247456636,49.77206437382847,239795099
363,fno_swim,2048,32,2,8,1e-10,0.0008131770049866266,0.0013984430257857916,0.0013997198929699094,237.7075319988653,198126191
364,fno_swim,256,32,1,16,1e-08,0.012710392898111555,0.01338076474030125,0.013232958875386306,14.609891797415912,127790705
365,fno_swim,1024,16,4,16,1e-06,0.0030047855847678273,0.003911257489473607,0.0038877445230520494,103.22486194316298,115690449
366,fno_swim,2048,32,1,8,1e-10,0.0008464357866676974,0.0014378970587800982,0.0014479612375385713,112.81846418045461,631002246
367,fno_swim,2048,32,1,8,1e-06,0.0016651830950015452,0.002325296716735042,0.002343996837611019,110.15758411120623,755839132
368,fno_swim,1024,16,4,16,1e-10,0.0026762651521734355,0.003520643025120031,0.0034989938094287477,103.35407201293856,606894553
369,fno_swim,1024,32,1,32,1e-08,0.0025602489051188954,0.003216254808493968,0.0031992128484598583,52.41208076942712,656983720
370,fno_swim,512,32,2,16,1e-06,0.005775464275523997,0.006386178049157756,0.0063725014714627335,53.724253128282726,588701011
371,fno_swim,2048,32,2,32,1e-08,0.0008608829718977263,0.00145190267284149,0.0014557262028706793,255.41663082968444,17570349
372,fno_swim,2048,32,1,16,1e-08,0.0008811744562860465,0.0014794912299407165,0.0014914225386594235,115.4847572594881,168087147
373,fno_swim,1024,32,1,16,1e-10,0.0025764896678469357,0.0032437145742434097,0.0032289537255162652,46.94472786877304,35461096
374,fno_swim,512,32,4,8,1e-10,0.006175548859293348,0.006890625461442068,0.006897792704596386,100.71864429768175,182563084
375,fno_swim,2048,16,4,8,1e-06,0.0019929496350778435,0.003136438288441187,0.0031256978110351242,238.13475882261992,446081905
376,fno_swim,2048,16,1,32,1e-08,0.0008894841869109002,0.0015257951721138596,0.0015216124140133807,61.64955739956349,572060985
377,fno_swim,256,32,2,16,1e-06,0.013285363242117532,0.013967142480337974,0.01378697444618345,31.84092165529728,821209620
378,fno_swim,512,16,4,16,1e-06,0.005955664989127906,0.006684610477021969,0.00663848478046574,54.70848788879812,34337982
379,fno_swim,2048,16,2,8,1e-06,0.0018681451338975895,0.002770324753425567,0.002756551456795339,118.28932767175138,136807340
380,fno_swim,1024,16,1,16,1e-06,0.002935843933803753,0.003615317751704729,0.0036054186505563805,24.72902666963637,952730758
381,fno_swim,2048,16,1,16,1e-08,0.0009225558410653461,0.0016254689614289498,0.0016286094429005227,59.56107236072421,279384450
382,fno_swim,1024,32,2,16,1e-06,0.0029217015453820816,0.0035885901945378507,0.003553556759219728,107.02196191065013,885307681
383,fno_swim,512,16,1,16,1e-08,0.005997486501478639,0.006691579641232747,0.00655536884117863,12.181520127691329,337510051
384,fno_swim,2048,16,4,8,1e-06,0.0018064817727518117,0.0026616731364481946,0.0026914121678649626,239.3946016728878,397889422
385,fno_swim,1024,16,4,8,1e-10,0.0025628535842649744,0.0032828909954330998,0.003260287178361069,99.248001630418,527923626
386,fno_swim,256,16,2,16,1e-08,0.014179919159279722,0.014878958608714889,0.014771814793422341,15.839722043834627,197811910
387,fno_swim,1024,32,2,16,1e-10,0.0024505889676106705,0.003118323844282987,0.0031077440662122704,100.12572323344648,135970935
388,fno_swim,1024,32,1,16,1e-10,0.002509339719354372,0.0031579476347495614,0.00315723981716816,45.165847511030734,926393035
389,fno_swim,256,32,1,32,1e-08,0.014325979047186589,0.014867716461641206,0.014852289708596686,15.711967097595334,621098177
390,fno_swim,1024,16,2,16,1e-06,0.002853615414155547,0.003597405923965068,0.003531633392127835,56.01642980333418,398169413
391,fno_swim,512,16,4,8,1e-08,0.006371818285740716,0.0075681884293492515,0.007483191530357866,49.74542510136962,369371494
392,fno_swim,256,32,2,32,1e-10,0.01337867607359382,0.014169927024951652,0.01383533523982814,35.324493306688964,524018019
393,fno_swim,256,16,4,8,1e-06,0.013055836465419218,0.013748490362927988,0.013601551796388979,30.72752936836332,726600092
394,fno_swim,2048,32,2,32,1e-06,0.0016463025196863529,0.0023154551176279826,0.0023180145244649274,252.653430451639,102386056
395,fno_swim,512,32,4,32,1e-06,0.006118829196090918,0.00676853218819286,0.006774572026086576,119.51316264178604,90581773
396,fno_swim,256,16,4,8,1e-08,0.01378397785603432,0.014570934898144263,0.014527057286693314,31.329757266677916,144665801
397,fno_swim,1024,32,4,16,1e-08,0.002538759553257444,0.003276990219855846,0.003298546840162468,203.489868465811,758927254
398,fno_swim,1024,32,2,8,1e-10,0.0025099206000798097,0.0031535886190533495,0.003164315270782488,103.67125710938126,990527524
399,fno_swim,2048,32,4,8,1e-08,0.0009017161803713465,0.0015249512722991649,0.0015314262708516276,442.282481319271,438637664
400,fno_swim,1024,16,2,8,1e-10,0.0026161504875389934,0.0033557725877705297,0.0033243541813315148,48.11530967801809,328424344
401,fno_swim,2048,16,4,32,1e-06,0.0017153052079296426,0.0024594782200545577,0.00244889542914046,241.89386257249862,357347659
402,fno_swim,256,32,2,8,1e-06,0.013587955050234213,0.014161749291262097,0.014121689734226263,29.82328950986266,909341013
403,fno_swim,512,32,1,8,1e-10,0.005736490429789067,0.006327314525389473,0.006292230046146958,22.354732212610543,615533091
404,fno_swim,1024,16,4,32,1e-08,0.002702292211464439,0.0035844160275061774,0.0035432480469320847,114.29331710934639,724275329
405,fno_swim,256,16,1,8,1e-10,0.013299002295469436,0.013878833467330655,0.013718853773396577,7.090507552027702,898685410
406,fno_swim,512,16,1,8,1e-10,0.00580921796458221,0.006445171718545546,0.006390978114988162,11.119164645671844,427536564
407,fno_swim,2048,16,4,16,1e-08,0.0008809066912358605,0.0015153516563114703,0.001536551672448861,257.0483993925154,888567306
408,fno_swim,256,32,2,32,1e-06,0.014143985160537637,0.014781408563870464,0.014717699715718882,34.560430601239204,196182380
409,fno_swim,2048,16,2,8,1e-06,0.001684817072909798,0.0023882086886586333,0.002386576990548334,108.71087601035833,280351471
410,fno_swim,1024,32,1,16,1e-10,0.0024274296647750684,0.0030498294718616717,0.0030628497072100096,48.01702581718564,453582828
411,fno_swim,512,32,2,32,1e-10,0.005882089657852644,0.006496911029850151,0.006453878819911042,58.193408355116844,459292049
412,fno_swim,256,32,4,8,1e-06,0.01400491381409696,0.014723981556304753,0.014631855283581631,63.37941248062998,595007028
413,fno_swim,2048,16,4,32,1e-08,0.0009241630823406463,0.0015972720621091792,0.0016181166481079436,247.73270612582564,936953354
414,fno_swim,512,16,2,32,1e-10,0.005696066337695069,0.0063291574136734126,0.006254809509417892,27.81826859060675,226386512
415,fno_swim,2048,16,1,8,1e-06,0.001692789054507488,0.0023617796705815196,0.0023844102428336386,56.12257938552648,682507283
416,fno_swim,2048,16,2,32,1e-08,0.0008962408643116715,0.0015088764058038924,0.001507065852137617,130.3968958631158,529512655
417,fno_swim,1024,32,1,32,1e-06,0.0029142193158103557,0.003570672362922819,0.003561520243755003,53.982540959492326,238076506
418,fno_swim,256,16,2,32,1e-08,0.012998373727072488,0.013699534528418496,0.013533864486513697,17.329763954505324,68826417
419,fno_swim,2048,16,2,16,1e-08,0.00086996940468591,0.0014617908984615028,0.0014605119668845068,115.1979058412835,463465650
420,fno_swim,256,16,1,32,1e-10,0.013793076533273718,0.014407276674493577,0.014362295169239028,7.911421841941774,202037145
421,fno_swim,256,16,1,32,1e-08,0.01394636288817185,0.014502145537151125,0.014525593931605482,8.163119764998555,700089924
422,fno_swim,256,32,2,32,1e-06,0.01308322035549902,0.013727464069942269,0.013570747200467775,36.11832956690341,150759590
423,fno_swim,2048,16,2,32,1e-06,0.0017317371100453469,0.0024244293193891073,0.002421399733651091,125.75212691351771,760735407
424,fno_swim,1024,32,4,8,1e-10,0.002537088125219695,0.003254863069026912,0.0032684756692389267,198.35550543200225,465329144
425,fno_swim,1024,16,2,8,1e-08,0.0026344379045300315,0.0034135011028524243,0.003417379573181743,46.87355520110577,675702887
426,fno_swim,1024,16,4,32,1e-06,0.0031050005952302814,0.004061907141241816,0.004057913252436353,109.84692967310548,986978258
427,fno_swim,1024,32,4,8,1e-06,0.0029994163888103554,0.003693029078110724,0.003661658823479886,389.66436554770917,186469635
428,fno_swim,1024,32,2,32,1e-06,0.0028896551283650765,0.003562906520337575,0.003575003376560763,116.64929621852934,247129658
429,fno_swim,1024,32,4,16,1e-06,0.002900847302173579,0.0035505982935978442,0.00354804809303025,204.19236463215202,533343678
430,fno_swim,512,32,2,8,1e-08,0.0058049316760055,0.006444940229925546,0.006437051124487613,47.45409532357007,33824253
431,fno_swim,256,32,1,8,1e-08,0.014068414457761162,0.014718042591559434,0.014446726569583599,13.539096652530134,348017460
432,fno_swim,2048,32,4,32,1e-06,0.0018357069757595158,0.002744780750960438,0.00273081015963635,510.67627801653,832785860
433,fno_swim,1024,16,2,32,1e-06,0.002991649551057008,0.0037881014956504706,0.003747133602044767,53.763922777958214,398341161
434,fno_swim,2048,16,4,32,1e-10,0.0008540368738325039,0.001478701266389382,0.0014932984126319688,243.2598054902628,258476251
435,fno_swim,2048,32,1,8,1e-10,0.0008404464165372809,0.0014322835233802967,0.0014447739454421947,108.75357055850327,689051727
436,fno_swim,1024,32,2,32,1e-06,0.002788437731915401,0.003439419166976557,0.0034251084579271247,114.57239587977529,898264867
437,fno_swim,512,16,2,16,1e-06,0.005941795157712034,0.006596507549453565,0.006535490332794448,26.68164796754718,572163849
438,fno_swim,512,16,4,16,1e-08,0.006224533166885589,0.006942219747979132,0.006863561699048845,54.660745199769735,461144575
439,fno_swim,256,32,4,8,1e-08,0.013902836808785875,0.014646898753396361,0.01439474379068691,62.1286139767617,159767775
440,fno_swim,2048,16,4,16,1e-10,0.0008511606852874532,0.0014408741613394546,0.0014510878345102552,238.55160456895828,179376423
441,fno_swim,256,32,4,16,1e-08,0.013182164178742982,0.01372311221766725,0.013690836432271012,64.96979192085564,343974328
442,fno_swim,1024,32,1,32,1e-06,0.0029870097594256666,0.0036442430612282422,0.003645531760757381,52.963847572915256,537071909
443,fno_swim,256,16,4,32,1e-10,0.014548232550474034,0.015284712075772245,0.015051807824443993,36.034828760661185,837439065
444,fno_swim,256,16,2,16,1e-08,0.013931243585889637,0.014464059509144351,0.014371710441043463,16.618614315986633,953255370
445,fno_swim,2048,16,1,8,1e-06,0.0016545045547174616,0.0023246352459514548,0.0023131695032619836,58.08415389992297,508805997
446,fno_swim,256,16,1,32,1e-10,0.013039695257213957,0.01374490659372268,0.013506217093872385,8.027494119480252,596283818
447,fno_swim,2048,32,1,32,1e-10,0.0008184443511918005,0.0014078601246827447,0.0013994487534103278,125.76672813203186,613847903
448,fno_swim,2048,32,1,32,1e-10,0.0008244341791905132,0.0014062311353885738,0.0014107170514588562,126.56171028967947,248034729
449,fno_swim,256,32,1,32,1e-10,0.01423253413481409,0.014917542686880232,0.014767729090348946,16.48999069072306,113004425
450,fno_swim,256,32,2,8,1e-06,0.013969890994985726,0.01457173935761457,0.014442085149177147,29.774315760470927,140630037
451,fno_swim,512,16,2,32,1e-08,0.005974672049761576,0.006639616911269679,0.006614650195361571,28.30247221235186,102837540
452,fno_swim,256,16,2,32,1e-10,0.013199323522132997,0.01383587904396857,0.013815528603516555,17.76457858644426,116877778
453,fno_swim,2048,32,2,8,1e-08,0.0009014470754583373,0.0015307622354658224,0.0015291971603598503,229.51873454079032,779081758
454,fno_swim,512,32,4,8,1e-08,0.005862727922140727,0.006520352527998758,0.00643525765924745,101.98557435628027,125420173
455,fno_swim,256,32,2,16,1e-10,0.0129034361362555,0.013407226707078175,0.013409484877681725,32.584615473635495,586893302
456,fno_swim,1024,16,4,32,1e-10,0.0025541448762296227,0.003424038032387815,0.003362319789774124,114.51115237455815,273881209
457,fno_swim,2048,32,1,32,1e-08,0.000852425160473229,0.001444338829472386,0.001431832436788255,121.00037062074989,320255389
458,fno_swim,1024,32,4,8,1e-06,0.0028134044045990464,0.003479381239346075,0.003461343705868885,194.02287000603974,299000096
459,fno_swim,1024,32,4,32,1e-10,0.0026100640498129047,0.003380878808742204,0.0033501574648558577,225.73538401070982,57999489
460,fno_swim,1024,32,1,32,1e-10,0.002464108042451221,0.003083748735510588,0.0031091701382643814,51.150037745945156,769132626
461,fno_swim,512,32,1,32,1e-10,0.006105474643845778,0.006756767402749888,0.006702565950059673,26.051359149627388,185921680
462,fno_swim,2048,16,4,16,1e-06,0.0016921501629006985,0.0024636365165020017,0.0024538368430585306,249.9286511251703,411540688
463,fno_swim,256,32,1,8,1e-06,0.013759654514304335,0.014380238998815895,0.014235771847300129,14.230478691868484,154456310
464,fno_swim,512,16,2,8,1e-10,0.006031034531133737,0.0066851416492483915,0.006677584517196543,24.314923852682114,537023406
465,fno_swim,512,16,2,8,1e-06,0.006251022194754459,0.0069253913372736686,0.006847940537160927,24.416983246803284,467110396
466,fno_swim,2048,16,1,16,1e-10,0.0008597629235407162,0.0014717283287597122,0.0014942173707623975,60.750713682733476,433659334
467,fno_swim,512,32,2,16,1e-08,0.00623789787926885,0.006901769778082808,0.0068924607939163576,52.55025559104979,848380585
468,fno_swim,2048,32,4,8,1e-06,0.0017481703402193358,0.0026009115317364357,0.0026094124011578662,444.0287045473233,354677105
469,fno_swim,512,16,2,8,1e-08,0.006057422641944634,0.00677816201215144,0.006743559545097614,24.2812255397439,915874094
470,fno_swim,1024,16,1,8,1e-08,0.0024758344884599683,0.0031058777014816765,0.0031074457186324373,22.0160196069628,463864890
471,fno_swim,2048,16,2,32,1e-10,0.0008342727480014327,0.0014334026069920639,0.0014283986744740597,124.96250975877047,543239748
472,fno_swim,1024,16,1,16,1e-10,0.002528087804928624,0.003217919727248584,0.003204742256356205,24.48019217699766,370400275
473,fno_swim,1024,16,4,16,1e-06,0.0029889059087194374,0.003870954612801269,0.0038356789149632925,100.22110843472183,200074155
474,fno_swim,512,32,4,16,1e-10,0.00583804252801163,0.006505332864185584,0.006426437954423296,103.74251104239374,295822210
475,fno_swim,1024,16,4,8,1e-06,0.003034774671569856,0.0038897303224726693,0.0038621924681268033,96.13393263053149,355760273
476,fno_swim,1024,16,2,8,1e-08,0.002509686927696719,0.0031511503856733124,0.0031441157697213377,48.02603255677968,642222956
477,fno_swim,256,32,2,32,1e-10,0.013820507352826628,0.01454488696711134,0.014212868412501871,36.00521893054247,170640436
478,fno_swim,2048,32,1,32,1e-08,0.0008736401056042498,0.0014826659395469565,0.0014721967526881664,122.17130972072482,853084877
479,fno_swim,2048,32,1,16,1e-08,0.0008709462158454385,0.001465038189901585,0.0014925920540518325,120.92943501472473,512462422
480,fno_swim,2048,32,2,16,1e-10,0.0008222613841518981,0.001394202914562216,0.0014029079184577982,247.66231486946344,953027004
481,fno_swim,512,32,1,8,1e-10,0.006319287820622066,0.007007348970379598,0.006885236433298169,22.086585360579193,502209775
482,fno_swim,256,16,2,8,1e-08,0.013541114409548853,0.014173827169257736,0.014125284144531697,15.440051846206188,885803266
483,fno_swim,1024,32,2,16,1e-10,0.0025196447600939944,0.0031617684194363217,0.0031802983748230847,104.18705188855529,18518697
484,fno_swim,256,16,4,16,1e-08,0.01282219827799902,0.013454759505872101,0.013434216191010982,33.68490480072796,986401587
485,fno_swim,2048,32,2,8,1e-06,0.001714599022573651,0.002474122346815046,0.002458065201253053,219.45060039218515,808850817
486,fno_swim,2048,32,2,8,1e-08,0.0009109340002374873,0.0015411692493036934,0.0015427806991096579,217.00193649996072,333933411
487,fno_swim,1024,32,4,16,1e-10,0.002602128066251554,0.0033592078441596657,0.00335565538761019,206.85988590680063,27782990
488,fno_swim,512,32,4,32,1e-10,0.006095167258807988,0.006769987128211003,0.006712247268623139,122.48872908297926,829679005
489,fno_swim,512,32,2,16,1e-06,0.005916183145116303,0.006536185588920935,0.006543069797611328,52.37746973708272,182512042
490,fno_swim,256,16,2,16,1e-06,0.013353671246090227,0.013907252462131724,0.013906649368747389,16.094552759081125,201896039
491,fno_swim,512,32,1,8,1e-08,0.005767267876268298,0.006406515911817533,0.006330298895476943,22.054797254502773,525903339
492,fno_swim,512,16,4,32,1e-06,0.0059956000501617725,0.006650098090552636,0.006633756030866637,59.122310783714056,768027337
493,fno_swim,2048,32,1,8,1e-06,0.0016507695852093851,0.0023197098805904635,0.002329783642246946,112.68275691568851,552111153
494,fno_swim,1024,16,1,32,1e-08,0.002446926540927936,0.003092218666160253,0.0030453020567543254,27.127401120960712,431616130
495,fno_swim,2048,16,1,16,1e-10,0.0008021404057519813,0.001358832615380108,0.0013706270234929976,60.308627961203456,649328810
496,fno_swim,1024,16,1,16,1e-10,0.0024825693252895995,0.003172991910817776,0.0031419705723194006,24.08375294599682,255872607
497,fno_swim,256,32,4,16,1e-10,0.013393602954197814,0.013868151400098137,0.01389050500386493,68.54228029586375,976016515
498,fno_swim,256,32,1,8,1e-08,0.013245240926313507,0.01383266870535359,0.013815780982391423,13.626202873885632,700766188
499,fno_swim,2048,32,4,16,1e-06,0.0017022800289622684,0.0024173144144250874,0.0023867597560969056,490.91638638358563,921792088
500,fno_swim,256,16,1,8,1e-08,0.012870627375985587,0.013364233472691578,0.0132894254975957,6.981046993285418,67800653
501,fno_swim,256,16,2,16,1e-10,0.014090814764596981,0.014757145369432578,0.014607685245312111,16.177112778648734,13572503
502,fno_swim,2048,32,2,32,1e-08,0.0008712720624402654,0.001465258617674056,0.0014695428119525578,255.92543484270573,768700578
503,fno_swim,256,32,2,8,1e-08,0.013649083911644896,0.01427944762499797,0.014128895369087497,30.0420440742746,481603830
504,fno_swim,256,16,4,16,1e-10,0.013115557551033271,0.013787014115926375,0.013772503477179489,32.979119420051575,339107973
505,fno_swim,256,16,2,32,1e-10,0.013639981856307904,0.01428750352055851,0.014320246610574353,16.93119412008673,78088689
506,fno_swim,256,16,1,8,1e-10,0.013263359484093904,0.013923688634463858,0.013754499986105164,6.991962079890072,619285627
507,fno_swim,256,16,1,16,1e-08,0.01336195240987582,0.014090229489947106,0.013975837293102235,7.704010193236172,567796541
508,fno_swim,1024,32,1,32,1e-10,0.002522212250635115,0.003179856316258455,0.00315836954110631,56.03148921113461,91584654
509,fno_swim,256,32,4,32,1e-06,0.013468269969498113,0.01415685574191702,0.013965148102982727,75.86544463597238,194907364
510,fno_swim,2048,32,2,16,1e-10,0.0008634719922891513,0.0014696638496723936,0.0014716859766056671,249.26069574989378,234650871
511,fno_swim,256,32,1,16,1e-10,0.013663522239323109,0.014180036386237441,0.014231673970676121,14.300403003580868,73904312
512,fno_swim,2048,32,4,16,1e-08,0.0008727900851249907,0.00149424348195345,0.0014778827599780252,504.12817596737295,357571977
513,fno_swim,1024,16,2,32,1e-08,0.0025251477738000468,0.003343979089974408,0.0033185191750979975,58.53599717374891,329378562
514,fno_swim,512,16,1,16,1e-06,0.005867842000789797,0.006527303721897129,0.00647857940506759,12.727902921847999,621898414
515,fno_swim,1024,16,1,8,1e-10,0.0025242350909389587,0.003181597094052574,0.00317701629138989,53.08813848439604,569419692
516,fno_swim,2048,16,4,8,1e-08,0.000967949168237128,0.0016884107161082484,0.0017025621271702577,228.92198434844613,223165354
517,fno_swim,2048,16,2,16,1e-06,0.0017305790146709627,0.0025102087750503337,0.0024913389243399983,126.00119403097779,27726228
518,fno_swim,1024,16,1,32,1e-06,0.002837464624734196,0.003516678771582772,0.003503453056901453,25.282777695916593,306426170
519,fno_swim,1024,16,4,16,1e-10,0.0025454762701005375,0.003243849411963159,0.003239215543299146,103.46604945417494,278297854
520,fno_swim,1024,32,1,16,1e-08,0.0024499151963376926,0.0030730120463528174,0.003031225004559041,50.29560299869627,703050431
521,fno_swim,2048,32,4,8,1e-10,0.0008257786882077238,0.0014110435634023227,0.0014164525029624938,460.237360144034,125327440
