,architecture,input_dim,layer_width,n_layers,n_modes,regularization_scale,train_rel_l2,val_rel_l2,test_rel_l2,time_spent,seed
84,deeponet_swim,256,4096,4,16,1e-06,0.07274932465878381,0.08013253751510134,0.07890207289954386,27.028715734370053,22733985
85,deeponet_swim,256,4096,4,32,1e-10,0.020030668975134863,0.034653895122310485,0.034903854205067496,26.555779254995286,668724871
86,deeponet_swim,256,2048,2,16,1e-06,0.0142734623032286,0.017266326316137736,0.017044773212344225,8.48567945882678,3212642
87,deeponet_swim,256,4096,4,32,1e-08,0.03718652758565246,0.048088271595602076,0.04822936598579836,26.730511849746108,761322108
88,deeponet_swim,256,4096,4,32,1e-06,0.0709861643674676,0.07891625936458994,0.07741348852886172,26.336965042166412,951634148
89,deeponet_swim,256,1024,1,32,1e-06,0.007349113840460019,0.007890424853175326,0.007784278987025507,5.773270211182535,928083099
90,deeponet_swim,256,512,1,8,1e-10,0.020936693311021295,0.02087944573391945,0.02055053251383277,3.5597939835861325,440238253
91,deeponet_swim,256,2048,4,8,1e-10,0.03739615728802788,0.047490741166747126,0.04685532988889122,10.581765457987785,840151274
92,deeponet_swim,256,2048,2,8,1e-10,0.020830961115287618,0.021014651804798216,0.020684873607214913,9.50999604165554,858310782
93,deeponet_swim,256,1024,4,16,1e-10,0.04678769321421349,0.05392052127408025,0.053618861496033426,8.903108649887145,260029436
94,deeponet_swim,256,256,1,8,1e-08,0.02224579317419779,0.022298179938384056,0.021944498425930523,4.7308536963537335,301405878
95,deeponet_swim,256,2048,1,32,1e-10,0.0008217328241484454,0.0013539662243311384,0.0013528345237396214,10.550236970186234,800212524
96,deeponet_swim,256,512,1,16,1e-08,0.005322349741612008,0.005867963032321746,0.005752626305555419,6.1293737618252635,795564532
97,deeponet_swim,256,256,1,16,1e-08,0.0099129747518008,0.010375065547816087,0.010188756871984825,4.942514260299504,502063821
98,deeponet_swim,256,1024,1,8,1e-06,0.02156744307032673,0.021590828275007502,0.021251591216704134,6.9171817833557725,77107048
99,deeponet_swim,256,1024,2,8,1e-08,0.025658655920636483,0.02735218556684715,0.02703820399964386,5.238477510400116,120193417
100,deeponet_swim,256,256,4,8,1e-08,0.12194294869399881,0.12738651906611856,0.12422778090542291,3.97140830475837,222000279
101,deeponet_swim,256,512,4,8,1e-08,0.0809845375405892,0.08558913312367081,0.08405802251147801,4.950133880600333,75358113
102,deeponet_swim,256,256,2,32,1e-06,0.09613439962621076,0.10047818570601404,0.09864474617025257,5.518884825520217,417891199
103,deeponet_swim,256,2048,4,16,1e-08,0.05097848437173247,0.06149285987693609,0.05999483373339952,14.859554287046194,221502907
104,deeponet_swim,256,512,4,16,1e-10,0.07326360085221624,0.07808199252130443,0.07718305977380252,6.605636383406818,773173267
105,deeponet_swim,256,1024,2,8,1e-10,0.024727836064573593,0.02617333994073572,0.025773767508017718,7.615450851619244,481047907
106,deeponet_swim,256,256,2,16,1e-08,0.08387206794552382,0.08669858257576758,0.08637672744671943,5.116834826767445,338357203
107,deeponet_swim,256,1024,2,32,1e-10,0.014404307649140337,0.017329790646411127,0.01719107053870286,5.101071217097342,620490055
108,deeponet_swim,256,512,4,16,1e-10,0.076863393189841,0.08198827998432495,0.080604017205201,6.147956030443311,249886293
109,deeponet_swim,256,256,1,16,1e-06,0.015777535054975443,0.01628536804670178,0.016002314939704172,5.595544087700546,861277354
110,deeponet_swim,256,1024,4,16,1e-08,0.05501203744192268,0.06199711912973756,0.0606715558508637,7.037754828110337,705654455
111,deeponet_swim,256,2048,4,16,1e-10,0.029796384780268442,0.04059969548276241,0.04004886962383175,9.836753823794425,174474813
112,deeponet_swim,256,256,1,32,1e-06,0.015978059478036516,0.016453165705905007,0.016278596294608903,3.81019972730428,555944786
113,deeponet_swim,256,256,4,8,1e-08,0.0939684298602191,0.0968044719739343,0.0953150916583686,3.920403303578496,260856470
114,deeponet_swim,256,512,1,16,1e-06,0.011130877016740807,0.011722234773870122,0.01145469724793394,5.9728279849514365,328490562
115,deeponet_swim,256,2048,4,16,1e-10,0.031660080605903966,0.0432874605762598,0.04278349522274783,12.562606030143797,727450359
116,deeponet_swim,256,512,4,8,1e-10,0.0761517693469024,0.08127991245795017,0.0792326830570903,4.586472597904503,970019681
117,deeponet_swim,256,256,4,8,1e-10,0.1202300261379975,0.12491611816019504,0.12223750772147597,5.532505298964679,59471159
118,deeponet_swim,256,256,2,32,1e-06,0.08628804827010383,0.09100970237778529,0.08901919552227937,5.333187609910965,928735063
119,deeponet_swim,256,2048,2,32,1e-08,0.006559119872903577,0.008829492033009778,0.008767981275550792,12.133797708898783,615073449
120,deeponet_swim,256,2048,4,16,1e-08,0.05093632885995163,0.05994020320374369,0.05981285220825633,11.634839025326073,853857358
121,deeponet_swim,256,2048,4,8,1e-08,0.05188206653581099,0.05975897681518019,0.05937226953880857,10.792934731580317,955319052
122,deeponet_swim,256,256,2,32,1e-10,0.09105951706943254,0.09558360166626986,0.09385635203496895,4.679548816755414,872918025
123,deeponet_swim,256,512,2,32,1e-06,0.04916924037206447,0.05407347212503539,0.053241103802908495,5.517621697857976,751355356
124,deeponet_swim,256,512,2,8,1e-08,0.054257539569310106,0.05864996919008858,0.05741649802245511,5.831818962469697,643191465
125,deeponet_swim,256,2048,2,16,1e-10,0.0036174878872035515,0.005432620592410266,0.005267908350604863,12.694508261978626,894281487
126,deeponet_swim,256,512,2,16,1e-08,0.05350986037453127,0.058849931937243166,0.0576832591861301,6.130055535584688,18545012
127,deeponet_swim,256,2048,4,32,1e-08,0.051309290337661295,0.060428899738579095,0.0599421815401478,14.666454809717834,203279472
128,deeponet_swim,256,256,1,16,1e-06,0.01606848405544043,0.016557645837051518,0.016430389206914833,4.837535170838237,509961210
129,deeponet_swim,256,2048,1,32,1e-10,0.0007917679068651807,0.0013028469018107286,0.0013164799252064722,10.891000116243958,622410522
130,deeponet_swim,256,1024,2,16,1e-08,0.0172215714565647,0.020662141023057277,0.020503565465853635,7.9761762442067266,361608625
131,deeponet_swim,256,512,1,16,1e-06,0.011031225123674259,0.011590660592596716,0.011348654159539345,5.515137366019189,685545869
132,deeponet_swim,256,2048,1,32,1e-08,0.001323391758210216,0.0018730836181461482,0.0018500766936392944,10.244914227165282,669782237
