,architecture,input_dim,layer_width,n_layers,n_modes,batch_size,learning_rate,n_epochs,patience,print_every,weight_decay,train_rel_l2,val_rel_l2,test_rel_l2,time_spent,seed
194,in_fourier,256,512,1,32,64,0.0001,5000,200,1,0.0,0.004103624458518469,0.0044034050224701715,0.004368066545891546,1141.3385244393721,807256348
195,in_fourier,256,1024,1,32,64,1e-05,5000,200,1,0.0,0.00797894722432738,0.00853036964279315,0.008547628953246478,2245.75925610587,467506528
196,in_fourier,256,2048,2,8,64,5e-05,5000,200,1,0.0,0.004217976828894022,0.05600495262148513,0.05418216893447054,2168.5319359721616,670257075
197,in_fourier,256,512,2,32,64,1e-05,5000,200,1,0.0,0.002774204933517864,0.006459471412468747,0.006339685679488341,2483.3952272776514,655332976
198,in_fourier,256,1024,1,8,64,1e-05,5000,200,1,0.0,0.012396024559501425,0.015629275551519786,0.015558280498416753,2361.707377705723,477921345
199,in_fourier,256,2048,2,32,64,5e-05,5000,200,1,0.0,0.0057498676569321516,0.020369791817836172,0.020261327931553982,1057.209396137856,901259975
200,in_fourier,256,1024,1,32,64,5e-05,5000,200,1,0.0,0.00441780798853392,0.004771351760241246,0.004772617081009311,1247.6832715533674,990063688
201,in_fourier,256,256,4,32,64,5e-05,5000,200,1,0.0,0.004260097576177684,0.006015443975749036,0.006021635993297563,1864.2143658399582,511330159
202,in_fourier,256,256,1,16,64,0.0001,5000,200,1,0.0,0.004183477388060373,0.004384547738302107,0.004343832373758489,1717.0712860412896,120691479
203,in_fourier,256,2048,2,32,64,0.0001,5000,200,1,0.0,0.008019035145915971,0.02133084448650926,0.021448827965157617,660.2230581883341,892282379
204,in_fourier,256,256,1,16,64,0.0005,5000,200,1,0.0,0.00686241737557309,0.0071545868747943464,0.0070882007442479005,337.5685231136158,806154271
205,in_fourier,256,512,1,32,64,0.0001,5000,200,1,0.0,0.004295596470060587,0.004593564187784892,0.00453394953760389,1086.1743943057954,92336454
206,in_fourier,256,256,4,16,64,0.0005,5000,200,1,0.0,0.0167131511706709,0.027789977285207792,0.02802412794891895,505.9626853875816,907799618
207,in_fourier,256,512,1,32,64,5e-05,5000,200,1,0.0,0.003851831901217802,0.004135529451851435,0.004123897187486733,1908.1021249648184,205952377
208,in_fourier,256,2048,4,8,64,1e-05,5000,200,1,0.0,0.0038939493562568715,0.0871356598611583,0.08355567353242718,11931.33339482639,829454406
209,in_fourier,256,256,4,16,64,1e-05,5000,200,1,0.0,0.008902907634638222,0.015549991928846702,0.015447343243409226,3164.666099462658,112989382
210,in_fourier,256,4098,2,16,64,0.0001,5000,200,1,0.0,0.013415311585330334,0.03950245008450981,0.038657281645297116,2055.5764204580337,753005363
211,in_fourier,256,4098,2,16,64,5e-05,5000,200,1,0.0,0.006438128181388707,0.03842203487881288,0.03844358893067284,3516.554695593193,617653781
212,in_fourier,256,512,4,16,64,0.0001,5000,200,1,0.0,0.006221053277177471,0.025535465473332866,0.023623147832021033,908.8527577593923,427926173
213,in_fourier,256,1024,4,16,64,1e-05,5000,200,1,0.0,0.004000555379021808,0.038454624432819176,0.037455446860442936,4007.402346822433,487060613
214,in_fourier,256,2048,2,32,64,0.0005,5000,200,1,0.0,0.029820341856987415,0.039200297706859455,0.038869256721397655,621.9642486320809,902935668
215,in_fourier,256,512,4,16,64,5e-05,5000,200,1,0.0,0.003541622980276843,0.021207590649591025,0.021181279144368893,2741.349714086391,949008383
216,in_fourier,256,4098,4,16,64,0.0005,5000,200,1,0.0,0.05193044459007528,0.06241128684683109,0.062311642247282986,8318.266447626054,741329657
217,in_fourier,256,256,4,32,64,5e-05,5000,200,1,0.0,0.004553559276623015,0.006072064247850242,0.006277503537979169,1973.4964210316539,42625327
218,in_fourier,256,512,4,32,64,0.0001,5000,200,1,0.0,0.005998368609821705,0.018182186679085277,0.017787628935958002,935.1823732135817,976435437
219,in_fourier,256,2048,2,16,64,5e-05,5000,200,1,0.0,0.004755568053753507,0.031980575979300575,0.031972997188372376,1413.9084240766242,202301090
220,in_fourier,256,512,4,8,64,1e-05,5000,200,1,0.0,0.008411075245519758,0.04500116440018164,0.0419355048408595,3177.864813716151,721757303
221,in_fourier,256,256,4,32,64,0.0005,5000,200,1,0.0,0.018101797674457628,0.024400500487066594,0.023772873565388035,388.17785823345184,511002705
222,in_fourier,256,2048,4,16,64,0.0001,5000,200,1,0.0,0.014004855327991268,0.05306705453953127,0.05196719319695808,1117.6995255090296,652545479
223,in_fourier,256,4098,1,8,64,0.0001,5000,200,1,0.0,0.0034814068878330413,0.020181832955253373,0.019619792850332638,2275.0477334279567,193733247
224,in_fourier,256,4098,2,8,64,0.0005,5000,200,1,0.0,0.03154449350933197,0.04084239860347755,0.04029402800268619,3757.741248432547,127215296
225,in_fourier,256,4098,2,8,64,0.0001,5000,200,1,0.0,0.0126168451573781,0.06322718082820243,0.06105375949573278,3686.2501901872456,213506708
226,in_fourier,256,4098,4,32,64,0.0005,5000,200,1,0.0,0.051879495432483304,0.06236946468255821,0.061999563128472504,9083.018885061145,377008431
227,in_fourier,256,512,4,32,64,1e-05,5000,200,1,0.0,0.004234152952429959,0.015281029084373223,0.015081386027500917,2969.371328902431,717750561
228,in_fourier,256,4098,2,16,64,0.0001,5000,200,1,0.0,0.014139828339796682,0.038631544396512126,0.037562230925402396,1936.9349484611303,324266759
229,in_fourier,256,4098,2,16,64,0.0005,5000,200,1,0.0,0.033053020928542676,0.03917393322303869,0.03922913424685437,2967.8145501287654,821877611
230,in_fourier,256,1024,2,32,64,1e-05,5000,200,1,0.0,0.0015445092931940956,0.014914331732577852,0.014362755612148217,2597.258097906597,977623283
231,in_fourier,256,1024,2,32,64,5e-05,5000,200,1,0.0,0.0032002150603808147,0.014672106333055766,0.014739146961868947,1218.2717236466706,260326065
232,in_fourier,256,256,2,16,64,1e-05,5000,200,1,0.0,0.006429942967037038,0.008584981775892252,0.008467859840594014,2435.845111263916,240852823
233,in_fourier,256,1024,2,32,64,0.0001,5000,200,1,0.0,0.005399983879214591,0.014905853539828944,0.014730668418487896,519.5182761503384,6428679
234,in_fourier,256,256,2,16,64,5e-05,5000,200,1,0.0,0.002929655511431012,0.0037196045124464104,0.0036846560914867593,2432.7603194657713,6713783
235,in_fourier,256,2048,4,32,64,0.0001,5000,200,1,0.0,0.016458429503843575,0.03601059107378944,0.03636313604579787,872.8652684111148,470596330
236,in_fourier,256,2048,1,16,64,0.0001,5000,200,1,0.0,0.00318619252069404,0.004219020838467375,0.004208433874028017,1778.2583270650357,59058319
237,in_fourier,256,256,1,8,64,5e-05,5000,200,1,0.0,0.004550511919976048,0.004791432711146379,0.004761681389058316,1919.9160691946745,773705962
238,in_fourier,256,4098,2,8,64,5e-05,5000,200,1,0.0,0.00728413944228619,0.06936615561303167,0.06658959151214133,7713.566426252015,780569060
239,in_fourier,256,4098,2,8,64,0.0001,5000,200,1,0.0,0.011545245142332057,0.06171949773701304,0.06009302567849337,3846.860671921633,864552664
240,in_fourier,256,2048,4,8,64,0.0005,5000,200,1,0.0,0.047493929210826784,0.06945762966693697,0.06945710217371849,2083.9281080383807,236832903
241,in_fourier,256,2048,1,16,64,0.0005,5000,200,1,0.0,0.006662028958739753,0.007386157287602994,0.007309425987854766,541.3790932819247,99437451
242,in_fourier,256,512,4,16,64,0.0001,5000,200,1,0.0,0.007111049387643392,0.027301194271874385,0.026083760925653426,855.2254354367033,180799330
243,in_fourier,256,2048,2,32,64,0.0001,5000,200,1,0.0,0.008926743737242422,0.021409925562025325,0.02124467684301137,562.629991565831,40870064
244,in_fourier,256,1024,1,32,64,0.0001,5000,200,1,0.0,0.003501112822202435,0.0037885349490780415,0.0037635154628416845,1551.8780076075345,991860447
245,in_fourier,256,1024,1,16,64,5e-05,5000,200,1,0.0,0.0031490187523819857,0.00356793704536652,0.003577899168398015,1849.677872914821,933482247
246,in_fourier,256,2048,4,8,64,0.0001,5000,200,1,0.0,0.017953534489989566,0.08237984592303509,0.07961962093909684,1066.6705313278362,270168338
247,in_fourier,256,2048,4,16,64,0.0005,5000,200,1,0.0,0.048650353276148736,0.0680846261462571,0.06767753947568614,2326.7008487079293,777306834
248,in_fourier,256,4098,1,8,64,0.0005,5000,200,1,0.0,0.007235079865858612,0.012373505724953047,0.012243603638013722,716.1166005060077,334591685
249,in_fourier,256,256,2,8,64,0.0005,5000,200,1,0.0,0.011207010667926995,0.019786113434187402,0.019440439976363803,622.6309778559953,495726221
250,in_fourier,256,512,2,32,64,0.0001,5000,200,1,0.0,0.0037340220358111956,0.006303292778510327,0.006392776486556389,1032.5804772637784,798664143
251,in_fourier,256,1024,2,16,64,1e-05,5000,200,1,0.0,0.0019146686342259786,0.02534910763699267,0.024786832929168844,2522.052397299558,806288196
252,in_fourier,256,4098,2,16,64,1e-05,5000,200,1,0.0,0.0029832195931670503,0.043914148856629566,0.04254777385013171,15517.086516452022,89912061
253,in_fourier,256,2048,1,8,64,0.0005,5000,200,1,0.0,0.006287328379389626,0.0076827000133237264,0.007669007947893299,645.0963789885864,239904074
254,in_fourier,256,256,2,8,64,0.0001,5000,200,1,0.0,0.0033179475629048372,0.004416844610906664,0.004349801211754081,2256.3033923739567,476338391
255,in_fourier,256,512,1,8,64,0.0001,5000,200,1,0.0,0.0034288079189884095,0.0037559276922243226,0.0037027578283714098,1250.4193725474179,79541665
256,in_fourier,256,512,1,8,64,5e-05,5000,200,1,0.0,0.003718529638374578,0.0041035063130773364,0.004093200380387548,1613.4962025796995,351900455
257,in_fourier,256,256,2,32,64,1e-05,5000,200,1,0.0,0.005003645869246777,0.005985667394752795,0.005958629854765012,2434.144365039654,601492206
258,in_fourier,256,512,1,32,64,1e-05,5000,200,1,0.0,0.01027147592345483,0.010677317578445358,0.010708092658692788,2069.6049731196836,758432440
259,in_fourier,256,4098,1,8,64,1e-05,5000,200,1,0.0,0.009083784113753957,0.03338336711239623,0.032355390211595184,2243.6512628551573,7390664
260,in_fourier,256,1024,1,16,64,5e-05,5000,200,1,0.0,0.0029414699406117265,0.0033796351968354674,0.003356601194318386,1998.3864122387022,481437443
261,in_fourier,256,4098,4,32,64,1e-05,5000,200,1,0.0,0.004924787534328345,0.038500612557985786,0.0379567038733714,13380.49177317135,419210311
262,in_fourier,256,256,1,8,64,1e-05,5000,200,1,0.0,0.01794932312541871,0.01865427843980413,0.01858959256148317,2190.0285834399983,260868142
263,in_fourier,256,512,1,32,64,5e-05,5000,200,1,0.0,0.003592592774070293,0.003848065561087169,0.0038431605320581887,2076.9633313035592,115193854
264,in_fourier,256,4098,4,16,64,5e-05,5000,200,1,0.0,0.013783537774037584,0.06300708505574265,0.06172420613881997,3584.062211611308,646709483
265,in_fourier,256,1024,1,16,64,0.0001,5000,200,1,0.0,0.002932159757627587,0.0032804234511853137,0.0032545605179329115,1593.9571738857776,256844516
266,in_fourier,256,4098,4,16,64,0.0001,5000,200,1,0.0,0.01684432578208964,0.053278251514605905,0.051979329953560485,4168.2920974027365,879044535
267,in_fourier,256,512,4,32,64,0.0001,5000,200,1,0.0,0.006460078836513085,0.01717548773756112,0.016174279663330734,746.397603938356,689611028
268,in_fourier,256,1024,2,16,64,5e-05,5000,200,1,0.0,0.003894560743462505,0.026793295942063405,0.02582990818519303,1014.7146371072158,686874337
269,in_fourier,256,2048,4,16,64,0.0001,5000,200,1,0.0,0.016016081422493188,0.05350357913034578,0.05121526937188402,937.3663127245381,960136567
270,in_fourier,256,1024,1,16,64,1e-05,5000,200,1,0.0,0.00865014545382695,0.009817416893939737,0.00981906063175293,2056.5213649151847,976869211
271,in_fourier,256,512,4,32,64,0.0005,5000,200,1,0.0,0.027372375164635063,0.04142763775044075,0.04004273752606563,197.1043689502403,397292867
272,in_fourier,256,2048,2,32,64,0.0005,5000,200,1,0.0,0.03263982671134759,0.03918038343531678,0.03886191070660442,339.5247594602406,75943987
273,in_fourier,256,1024,1,8,64,0.0005,5000,200,1,0.0,0.00550840897017334,0.006048869890723982,0.006059710662344265,466.165311511606,596536113
274,in_fourier,256,1024,2,16,64,0.0001,5000,200,1,0.0,0.0068072611224949285,0.026811225940501678,0.026040326132980372,462.9500019950792,562451856
275,in_fourier,256,4098,2,16,64,0.0005,5000,200,1,0.0,0.03177405988944314,0.03895885691732732,0.039357974794162295,2980.9152595913038,260449474
276,in_fourier,256,2048,4,16,64,0.0005,5000,200,1,0.0,0.04871109462840058,0.0679360779620252,0.06744898037622807,1841.9476293781772,675255995
277,in_fourier,256,1024,2,8,64,0.0001,5000,200,1,0.0,0.007324642715446468,0.046392296375282395,0.04422154588748907,504.1459224894643,995058457
278,in_fourier,256,1024,1,16,64,5e-05,5000,200,1,0.0,0.0029074726264455416,0.003313569596555532,0.0033118993967747455,2063.680370236747,436693304
279,in_fourier,256,256,2,32,64,0.0001,5000,200,1,0.0,0.004179184408654723,0.004990048888716916,0.004987999394288022,1173.0881752483547,510823559
280,in_fourier,256,512,2,8,64,5e-05,5000,200,1,0.0,0.0030058690430785234,0.02647764996350925,0.02582027939295328,2438.598987217061,141004262
281,in_fourier,256,512,4,16,64,0.0001,5000,200,1,0.0,0.007013009663483467,0.025488900057594258,0.023513614943312243,837.3808845467865,870054200
282,in_fourier,256,1024,2,16,64,0.0001,5000,200,1,0.0,0.007398855105513557,0.02747880102998432,0.026970350163234534,550.9234799724072,924545910
283,in_fourier,256,1024,2,8,64,0.0005,5000,200,1,0.0,0.02825885426895186,0.05533403669019218,0.05390934003450453,185.0781349921599,10836030
284,in_fourier,256,1024,1,16,64,0.0001,5000,200,1,0.0,0.0027417065692516953,0.003086512707432744,0.003070253675992277,2175.958924333565,770301090
285,in_fourier,256,256,2,32,64,0.0005,5000,200,1,0.0,0.00922208747774719,0.011177435186055719,0.011811717007890767,633.7335005728528,274004249
286,in_fourier,256,256,4,32,64,0.0001,5000,200,1,0.0,0.005323736579638472,0.008232620968517878,0.00764305306971181,1179.7784288749099,122857513
287,in_fourier,256,512,4,16,64,0.0005,5000,200,1,0.0,0.025179678345545763,0.05185245516570181,0.05061798555157213,220.19866960309446,813514794
288,in_fourier,256,1024,2,16,64,0.0005,5000,200,1,0.0,0.027131419580117333,0.03938675921081154,0.03866605379903051,146.47500730119646,996331647
289,in_fourier,256,256,4,32,64,0.0005,5000,200,1,0.0,0.015424119332914625,0.022414610905606935,0.02247228691460406,499.33698498271406,462999287
290,in_fourier,256,1024,1,32,64,0.0005,5000,200,1,0.0,0.005685220448530545,0.006048166956080309,0.005961433042051264,560.6218267325312,430902419
291,in_fourier,256,512,2,32,64,1e-05,5000,200,1,0.0,0.0027598532441325367,0.006418280754073238,0.006412677721206271,2458.865103245713,649170745
292,in_fourier,256,1024,1,8,64,0.0001,5000,200,1,0.0,0.002987812362181199,0.0035632307566354857,0.0035308817665846166,1500.583907525055,898233660
293,in_fourier,256,2048,2,8,64,1e-05,5000,200,1,0.0,0.002367886897155742,0.06823561243875433,0.06648749938091301,4618.691902545281,91120333
294,in_fourier,256,256,2,16,64,0.0001,5000,200,1,0.0,0.0035448502388223443,0.004461915565487365,0.004364817760914185,1597.638738019392,811342345
295,in_fourier,256,1024,1,8,64,0.0005,5000,200,1,0.0,0.005402771473264241,0.0060456069842700485,0.005969741168871291,506.2216878226027,162959308
296,in_fourier,256,256,2,16,64,0.0005,5000,200,1,0.0,0.008997590808772946,0.011899095481756052,0.012251393299018459,669.4992543272674,658222300
297,in_fourier,256,256,2,32,64,1e-05,5000,200,1,0.0,0.005013590955802629,0.006015124963744346,0.005933396802866753,2431.9402490807697,285343811
298,in_fourier,256,256,4,32,64,1e-05,5000,200,1,0.0,0.005343677521964677,0.007004785477142898,0.007050720823745322,2950.157773767598,652046690
299,in_fourier,256,1024,4,16,64,0.0005,5000,200,1,0.0,0.04541794430076515,0.06672848216638022,0.06595813341308192,228.0052908975631,830828233
300,in_fourier,256,2048,2,8,64,5e-05,5000,200,1,0.0,0.005518612781850682,0.055663693034440555,0.05419824625822717,2162.5920090079308,635801197
301,in_fourier,256,512,4,16,64,0.0005,5000,200,1,0.0,0.026018284321213773,0.05020403910709601,0.04909217073625833,236.14294336829334,942101669
302,in_fourier,256,4098,2,32,64,1e-05,5000,200,1,0.0,0.00262301778533563,0.02462854357143353,0.02397970657373519,14451.15880684834,765045283
303,in_fourier,256,256,2,32,64,5e-05,5000,200,1,0.0,0.003280759487356045,0.0039000776999661355,0.0039034081260503287,1872.971320811659,350677636
304,in_fourier,256,1024,2,32,64,0.0005,5000,200,1,0.0,0.023874874131721492,0.03174193033461226,0.031240927229143102,167.06767374556512,468764656
305,in_fourier,256,1024,4,16,64,5e-05,5000,200,1,0.0,0.007289275838394597,0.039436321189700745,0.03877684652865435,1009.1384155685082,34162951
306,in_fourier,256,4098,2,32,64,5e-05,5000,200,1,0.0,0.005684358058786568,0.024980999758683713,0.025145598536163164,3064.584990955889,890365398
307,in_fourier,256,256,2,8,64,1e-05,5000,200,1,0.0,0.01176295407710262,0.019471073484066462,0.01897986441895264,2438.6601151060313,265242269
308,in_fourier,256,256,1,16,64,1e-05,5000,200,1,0.0,0.014260974730073718,0.014514946414355322,0.014554260941700922,1923.7249859618023,300803285
309,in_fourier,256,256,4,8,64,1e-05,5000,200,1,0.0,0.013001279326767212,0.028716230818413305,0.028927423599027637,2961.593425714411,858112614
310,in_fourier,256,1024,1,8,64,0.0005,5000,200,1,0.0,0.005387452478683423,0.0059594448251067975,0.0059037781074676955,530.6064266143367,874751453
311,in_fourier,256,4098,1,16,64,0.0001,5000,200,1,0.0,0.0032975187189779,0.008464920773697484,0.00841555973337546,2236.6689090598375,369973598
312,in_fourier,256,2048,2,32,64,5e-05,5000,200,1,0.0,0.005504152316620594,0.01966012696799341,0.020335040584430544,1228.2850796245039,185565845
313,in_fourier,256,4098,4,16,64,1e-05,5000,200,1,0.0,0.004574674914994317,0.06868976882936459,0.06771691655985715,16503.702188572846,836872506
314,in_fourier,256,512,4,32,64,1e-05,5000,200,1,0.0,0.004160791188446042,0.013756015142214853,0.014105321268067909,2967.9507514629513,212103198
315,in_fourier,256,1024,4,32,64,5e-05,5000,200,1,0.0,0.0055556935291989325,0.02660100249395907,0.025712847527979518,995.6854155147448,540037495
316,in_fourier,256,2048,2,32,64,1e-05,5000,200,1,0.0,0.0014696932542604055,0.020688891808467495,0.02012049283358465,5196.2033164342865,888399698
317,in_fourier,256,256,4,8,64,0.0001,5000,200,1,0.0,0.004798112895618689,0.01129311028866975,0.012540084085286157,2650.9878701986745,506158125
318,in_fourier,256,2048,4,32,64,0.0005,5000,200,1,0.0,0.04893185390194177,0.06703575139309469,0.06728049241791245,2379.8787174662575,262165063
319,in_fourier,256,1024,2,8,64,5e-05,5000,200,1,0.0,0.004103504456770056,0.045769999632106276,0.04490667029604029,1423.7542814593762,462015099
320,in_fourier,256,4098,1,16,64,5e-05,5000,200,1,0.0,0.0032684144732046333,0.010228248665083182,0.010082529900850458,2244.8061408549547,746897578
321,in_fourier,256,2048,1,16,64,5e-05,5000,200,1,0.0,0.0028558564497316767,0.003889084959276848,0.0038594047651597714,2229.415592417121,186550913
322,in_fourier,256,1024,4,8,64,0.0001,5000,200,1,0.0,0.01418929667662833,0.06955855144015917,0.06696677103508182,454.76799662131816,558732257
323,in_fourier,256,256,4,32,64,1e-05,5000,200,1,0.0,0.005544403805387348,0.007367484956435077,0.007556291491427477,3264.926829064265,76516224
324,in_fourier,256,4098,4,32,64,0.0001,5000,200,1,0.0,0.02295730439307223,0.04176725666260757,0.04093878225766281,3187.7827847804874,576335641
325,in_fourier,256,256,4,16,64,0.0001,5000,200,1,0.0,0.005051500096390391,0.010017965981693706,0.009015973571349579,1752.8311185277998,652613103
326,in_fourier,256,2048,1,16,64,1e-05,5000,200,1,0.0,0.008294898199629168,0.011626555963089459,0.011643175523239138,2218.151675520465,46706381
327,in_fourier,256,1024,4,32,64,5e-05,5000,200,1,0.0,0.006404370708308221,0.026393091377401465,0.025805940355758124,864.0058754161,756455160
328,in_fourier,256,512,2,16,64,5e-05,5000,200,1,0.0,0.0027148363620534198,0.012120216828300478,0.01180661204685164,2453.431927585043,665156633
329,in_fourier,256,256,4,16,64,5e-05,5000,200,1,0.0,0.004120142613865362,0.007665433221646449,0.007145502787555812,2414.1753958947957,220951284
330,in_fourier,256,512,4,16,64,5e-05,5000,200,1,0.0,0.0037647786707886793,0.02071022934531418,0.020097080257229456,2391.809600993991,506091543
331,in_fourier,256,4098,4,32,64,5e-05,5000,200,1,0.0,0.015966404158462337,0.042445496180820344,0.04113029307222683,3503.208909280598,573113182
332,in_fourier,256,256,1,32,64,0.0005,5000,200,1,0.0,0.005697199124167243,0.005847915576538397,0.0058655718084405775,658.2774967728183,875692242
333,in_fourier,256,256,4,8,64,0.0005,5000,200,1,0.0,0.019201707093462576,0.038642970460654194,0.03970614957350214,489.32828126847744,495782051
334,in_fourier,256,512,4,16,64,1e-05,5000,200,1,0.0,0.005693798917523944,0.02608807718309066,0.02622224186486617,2955.126852262765,307290093
335,in_fourier,256,1024,4,32,64,1e-05,5000,200,1,0.0,0.0029643039743424936,0.025505631443981765,0.025043965549415174,4093.9485462093726,33594428
336,in_fourier,256,2048,1,8,64,1e-05,5000,200,1,0.0,0.011834250878898162,0.02035811649302481,0.020032936897005086,2055.119834338315,410799141
337,in_fourier,256,256,2,32,64,0.0005,5000,200,1,0.0,0.009916913338910996,0.012443439864507088,0.01264441347211298,477.4054796434939,929863713
338,in_fourier,256,4098,1,32,64,0.0005,5000,200,1,0.0,0.008127180356299906,0.00905960904359526,0.009048521042764657,480.4622729420662,832138247
339,in_fourier,256,4098,4,16,64,0.0001,5000,200,1,0.0,0.019301914042886163,0.055166749626196714,0.053698289637758044,3504.154781934805,877077629
340,in_fourier,256,512,4,16,64,1e-05,5000,200,1,0.0,0.00552028769624315,0.025103433847694465,0.02487484612355123,2937.683747652918,923858747
341,in_fourier,256,256,2,8,64,0.0001,5000,200,1,0.0,0.0034122443352533178,0.0046935928511760054,0.0046896546164099115,2437.9155221013352,134263193
342,in_fourier,256,256,1,16,64,5e-05,5000,200,1,0.0,0.004818597088485622,0.005069230476641831,0.005046634497982641,1916.3528095502406,247169634
343,in_fourier,256,2048,1,16,64,5e-05,5000,200,1,0.0,0.002890626071579817,0.0038783281370650888,0.0038635992636294565,2549.389452829957,708966681
344,in_fourier,256,256,1,8,64,0.0005,5000,200,1,0.0,0.006036335987417279,0.006248662947808249,0.006190511776238587,528.6226604590192,142682689
345,in_fourier,256,256,2,8,64,5e-05,5000,200,1,0.0,0.003332409328115649,0.004558689355803732,0.004518233859380019,2429.4341336116195,734587727
346,in_fourier,256,4098,4,32,64,1e-05,5000,200,1,0.0,0.004809648757499213,0.038750705445168676,0.038326166516648455,12776.217068287544,266175883
347,in_fourier,256,256,1,16,64,1e-05,5000,200,1,0.0,0.01419569474397808,0.014477726777859828,0.014453843574298464,1901.198081644252,586493222
348,in_fourier,256,1024,2,32,64,0.0005,5000,200,1,0.0,0.024166511118072276,0.03185815229255908,0.03115310872739152,156.98263397160918,981922522
349,in_fourier,256,4098,4,8,64,0.0005,5000,200,1,0.0,0.04540303750766511,0.060712952604121254,0.05966435106802717,13171.659692948684,779905536
350,in_fourier,256,1024,2,32,64,0.0001,5000,200,1,0.0,0.005791782417256262,0.015185583611558985,0.015006560548795463,481.86283616535366,175724460
351,in_fourier,256,512,1,16,64,1e-05,5000,200,1,0.0,0.010464697367438625,0.011106856831088736,0.011104357128932037,2036.9082072833553,362938307
352,in_fourier,256,2048,1,16,64,0.0005,5000,200,1,0.0,0.006712141998208195,0.007538049570585808,0.007420864841831272,491.36650800704956,758870556
353,in_fourier,256,512,2,32,64,5e-05,5000,200,1,0.0,0.0020476590250315856,0.004115412615091501,0.004166928342412515,2451.615042520687,377068084
354,in_fourier,256,2048,1,8,64,5e-05,5000,200,1,0.0,0.0031800576629288833,0.007783369819574676,0.007651663810198772,2063.693050429225,258434949
355,in_fourier,256,256,1,32,64,5e-05,5000,200,1,0.0,0.004881834352094215,0.005129686161495674,0.00511343899628083,1944.9295314699411,632922248
356,in_fourier,256,1024,2,32,64,1e-05,5000,200,1,0.0,0.001554729004732483,0.014824676467358059,0.014511814225828963,2614.9212995423004,707980149
357,in_fourier,256,1024,1,8,64,5e-05,5000,200,1,0.0,0.0030184308720038766,0.0036507537425655512,0.003644294050012331,1948.4789034985006,244613737
358,in_fourier,256,512,2,16,64,0.0001,5000,200,1,0.0,0.003800150015397446,0.014107012367607754,0.014279259243387823,1342.4190406352282,91019600
359,in_fourier,256,256,2,16,64,0.0001,5000,200,1,0.0,0.0038379352659408707,0.004829081954331041,0.0047776482320897274,1427.2068408820778,507289719
360,in_fourier,256,1024,2,32,64,5e-05,5000,200,1,0.0,0.002772868124281943,0.014310273086494425,0.014206794562652034,1271.244537094608,663680099
361,in_fourier,256,4098,4,16,64,0.0005,5000,200,1,0.0,0.050867953525297764,0.061828846794217136,0.062169679704915284,10169.424561921507,642634864
362,in_fourier,256,1024,2,8,64,1e-05,5000,200,1,0.0,0.002239450091276505,0.04380203499530222,0.04211298820361063,2513.9646150683984,629119158
363,in_fourier,256,1024,4,16,64,0.0005,5000,200,1,0.0,0.03678217239031654,0.06601840900176743,0.06583189971324671,290.6173636196181,906246309
364,in_fourier,256,2048,1,16,64,0.0001,5000,200,1,0.0,0.0029331829276127985,0.0038836035551579767,0.003894987319865046,1722.8514098264277,652908778
365,in_fourier,256,512,2,32,64,1e-05,5000,200,1,0.0,0.002797964016084007,0.006445466705158168,0.0063367209309669525,2428.10390459653,590833901
366,in_fourier,256,4098,4,32,64,0.0005,5000,200,1,0.0,0.05309468367346813,0.06268182075155478,0.06209417231130318,6808.721661816351,228669540
367,in_fourier,256,2048,1,8,64,1e-05,5000,200,1,0.0,0.011634636985579557,0.020040341328961587,0.019768190588341263,2047.495093362406,210911848
368,in_fourier,256,256,4,32,64,0.0005,5000,200,1,0.0,0.01853933281634058,0.02383693264343007,0.023855231089940282,314.7341538807377,64802364
369,in_fourier,256,256,2,16,64,5e-05,5000,200,1,0.0,0.0027473940837896694,0.003487342347944575,0.003444147202022486,2425.301126908511,255838398
370,in_fourier,256,1024,2,8,64,5e-05,5000,200,1,0.0,0.004354266287688204,0.0438226106578786,0.042008465608781825,1067.160321418196,714640838
371,in_fourier,256,4098,4,32,64,0.0001,5000,200,1,0.0,0.02061922674114995,0.04284858492753112,0.041968584812385606,3854.5807615127414,254914485
372,in_fourier,256,256,2,16,64,0.0005,5000,200,1,0.0,0.009322044532686676,0.011899563138773724,0.011959538774873567,570.276285879314,893707354
373,in_fourier,256,1024,1,8,64,1e-05,5000,200,1,0.0,0.012363600182011254,0.01541089139272935,0.01536922624585744,1947.3468999871984,473424293
374,in_fourier,256,4098,1,32,64,5e-05,5000,200,1,0.0,0.003407811349627584,0.005218179384450434,0.005300262817778648,1799.7964002378285,222017602
375,in_fourier,256,2048,2,8,64,0.0005,5000,200,1,0.0,0.037140555787457,0.05938822473584967,0.058642127234713154,430.75537212286144,229111092
376,in_fourier,256,1024,2,8,64,1e-05,5000,200,1,0.0,0.002143019817511735,0.04834526513724951,0.04717871716712168,2507.5440120007843,505521187
377,in_fourier,256,256,4,8,64,1e-05,5000,200,1,0.0,0.013190958063144707,0.029146937198304447,0.02951625995919338,2966.366660426371,3604480
378,in_fourier,256,256,4,32,64,0.0001,5000,200,1,0.0,0.005238267989852179,0.007861363618926715,0.00819643103570211,1349.392354702577,964437172
379,in_fourier,256,512,2,32,64,0.0005,5000,200,1,0.0,0.013686356507615162,0.02225079147039508,0.021402222969862845,277.66107285022736,865334161
380,in_fourier,256,512,2,16,64,1e-05,5000,200,1,0.0,0.0036856734294330807,0.014193189877851798,0.013731409920665134,2445.941782845184,371740845
