,architecture,input_dim,layer_width,n_layers,n_modes,batch_size,learning_rate,n_epochs,patience,weight_decay,train_rel_l2,val_rel_l2,test_rel_l2,time_spent,seed
270,deeponet,256,4098,4,16,n/a,1e-05,90000,4500,0,0.0030967257916927338,0.003378739580512047,0.0033366107381880283,6544.244006554596,646603371
271,deeponet,256,2048,2,16,n/a,0.0001,90000,4500,0,0.004417835734784603,0.004667211323976517,0.004658231046050787,476.2416259627789,130895328
272,deeponet,256,512,4,32,n/a,1e-05,90000,4500,0,0.001935898675583303,0.0021789728198200464,0.0021776387002319098,848.4091664869338,545573054
273,deeponet,256,512,4,8,n/a,5e-05,90000,4500,0,0.02085142768919468,0.020755523815751076,0.020427826792001724,295.7104949206114,356811789
274,deeponet,256,256,2,16,n/a,0.0005,90000,4500,0,0.0037742808926850557,0.004026549868285656,0.003996562212705612,148.58890094328672,380608579
275,deeponet,256,512,2,8,n/a,0.0005,90000,4500,0,0.020998040214180946,0.020914938300848007,0.0205994900316,130.05292613152415,958637034
276,deeponet,256,512,4,32,n/a,0.0005,90000,4500,0,0.005201814230531454,0.00578398909419775,0.005696346051990986,146.98165545240045,767673589
277,deeponet,256,1024,4,8,n/a,5e-05,90000,4500,0,0.020951800048351288,0.020863937214016914,0.020540565252304077,429.267570133321,660945007
278,deeponet,256,1024,2,16,n/a,0.0005,90000,4500,0,0.003702205140143633,0.003923770040273666,0.003928755410015583,212.11450423579663,115193575
279,deeponet,256,2048,1,16,n/a,0.0005,90000,4500,0,0.0048561072908341885,0.005115734878927469,0.005119355395436287,380.90898999013007,503144078
280,deeponet,256,512,1,8,n/a,0.0001,90000,4500,0,0.021243812516331673,0.02116931416094303,0.020836209878325462,390.30522581748664,111876408
281,deeponet,256,256,4,8,n/a,1e-05,90000,4500,0,0.020763082429766655,0.020651398226618767,0.020317062735557556,602.9009386375546,655737477
282,deeponet,256,2048,1,32,n/a,5e-05,90000,4500,0,0.0046905879862606525,0.0049179187044501305,0.004896555561572313,702.3949111914262,675860949
283,deeponet,256,256,1,32,n/a,1e-05,90000,4500,0,0.00785937998443842,0.008041780441999435,0.008076057769358158,528.4171034134924,261226112
284,deeponet,256,512,2,16,n/a,0.0005,90000,4500,0,0.005232375115156174,0.005495980381965637,0.005402685608714819,125.68332840036601,734712907
285,deeponet,256,256,4,8,n/a,5e-05,90000,4500,0,0.02073998749256134,0.020630570128560066,0.020299291238188744,536.2395970169455,737631848
286,deeponet,256,4098,2,32,n/a,0.0001,90000,4500,0,0.004301393870264292,0.004521131049841642,0.004469483159482479,1388.6407605679706,878599234
287,deeponet,256,512,4,8,n/a,1e-05,90000,4500,0,0.020728085190057755,0.020615151152014732,0.020282654091715813,822.7196372617036,423341215
288,deeponet,256,1024,4,16,n/a,1e-05,90000,4500,0,0.0017247666837647557,0.0019911369308829308,0.001976299099624157,1381.1739641195163,169502568
289,deeponet,256,2048,1,8,n/a,1e-05,90000,4500,0,0.021376412361860275,0.02132413163781166,0.020996101200580597,666.5967433769256,917078243
290,deeponet,256,1024,4,32,n/a,1e-05,90000,4500,0,0.0015706891426816583,0.0018419253174215555,0.0018258289201185107,1653.8571594161913,669610283
291,deeponet,256,256,2,8,n/a,0.0005,90000,4500,0,0.021057788282632828,0.02097717858850956,0.0206501055508852,135.76891080476344,455077943
292,deeponet,256,4098,1,8,n/a,5e-05,90000,4500,0,0.021471843123435974,0.021412987262010574,0.02108711563050747,895.4544644644484,42918334
293,deeponet,256,2048,2,16,n/a,0.0001,90000,4500,0,0.0037906798534095287,0.004038577433675528,0.003990622702986002,552.4101939238608,734098591
294,deeponet,256,512,4,32,n/a,1e-05,90000,4500,0,0.0019687244202941656,0.00224218238145113,0.002217361470684409,850.9157538134605,340263212
295,deeponet,256,512,2,8,n/a,0.0005,90000,4500,0,0.020893992856144905,0.02080225944519043,0.02048894390463829,213.73878839891404,94852949
296,deeponet,256,1024,2,8,n/a,0.0005,90000,4500,0,0.021167952567338943,0.021112246438860893,0.020787741988897324,216.42439603526145,430324495
297,deeponet,256,512,4,8,n/a,5e-05,90000,4500,0,0.02078085206449032,0.020681889727711678,0.0203517097979784,401.37970867566764,672822105
298,deeponet,256,512,4,32,n/a,0.0005,90000,4500,0,0.004176011774688959,0.004917923826724291,0.00486781494691968,269.9267011946067,772330849
299,deeponet,256,1024,2,16,n/a,0.0005,90000,4500,0,0.006858505308628082,0.0071069831028580666,0.007019398268312216,108.19326848164201,368271705
300,deeponet,256,2048,1,16,n/a,0.0005,90000,4500,0,0.004749786574393511,0.0050343964248895645,0.005004345439374447,399.3947919094935,973959599
301,deeponet,256,256,1,16,n/a,5e-05,90000,4500,0,0.005466632079333067,0.00564913684502244,0.005583586171269417,408.34553179796785,535623166
302,deeponet,256,512,1,8,n/a,0.0001,90000,4500,0,0.02125375345349312,0.021180124953389168,0.020852699875831604,413.15737650264055,65335547
303,deeponet,256,1024,2,16,n/a,1e-05,90000,4500,0,0.0020358464680612087,0.0022323557641357183,0.002208263147622347,956.9062305567786,833624828
304,deeponet,256,256,4,8,n/a,1e-05,90000,4500,0,0.02075134962797165,0.020645223557949066,0.0203110259026289,688.0417591137812,665420742
305,deeponet,256,512,2,16,n/a,0.0005,90000,4500,0,0.004142788238823414,0.0043515292927622795,0.00433195848017931,191.0168723706156,424389142
306,deeponet,256,256,4,8,n/a,5e-05,90000,4500,0,0.02076191082596779,0.02065758779644966,0.020322727039456367,530.250610855408,760933418
307,deeponet,256,1024,1,32,n/a,5e-05,90000,4500,0,0.004225853830575943,0.004413182847201824,0.004421727731823921,591.3162326253951,696751790
308,deeponet,256,4098,2,32,n/a,0.0001,90000,4500,0,0.003436874598264694,0.0036459332332015038,0.0036200450267642736,1996.4873597025871,424900955
309,deeponet,256,256,2,16,n/a,0.0005,90000,4500,0,0.003152363235130906,0.0034195687621831894,0.003388503100723028,229.1675757020712,271299952
310,deeponet,256,1024,4,16,n/a,5e-05,90000,4500,0,0.0021307598799467087,0.0024225767701864243,0.00240859342738986,894.4777749069035,729252784
311,deeponet,256,1024,1,32,n/a,0.0001,90000,4500,0,0.004316737409681082,0.004514324478805065,0.004505349323153496,581.4786403402686,110808173
312,deeponet,256,2048,4,16,n/a,0.0001,90000,4500,0,0.003702708287164569,0.004106085281819105,0.0040595876052975655,1188.2006263351068,628273093
313,deeponet,256,512,2,8,n/a,0.0005,90000,4500,0,0.021983593702316284,0.02194472774863243,0.02158983424305916,120.9660365274176,463857107
314,deeponet,256,256,1,16,n/a,5e-05,90000,4500,0,0.0056803287006914616,0.005830254405736923,0.0058081867173314095,513.1333795962855,680203515
315,deeponet,256,1024,1,32,n/a,5e-05,90000,4500,0,0.004460473079234362,0.004667345900088549,0.004667362663894892,446.48790738452226,139298430
316,deeponet,256,512,1,16,n/a,5e-05,90000,4500,0,0.005047637969255447,0.005247307475656271,0.005214680451899767,383.8310026805848,265560124
317,deeponet,256,512,2,32,n/a,0.0001,90000,4500,0,0.00171626266092062,0.0018884404562413692,0.0018807302694767714,498.84699499141425,790920650
318,deeponet,256,256,2,16,n/a,0.0005,90000,4500,0,0.003495447337627411,0.00375376851297915,0.0037083677016198635,177.54947390314192,836965905
319,deeponet,256,1024,4,16,n/a,5e-05,90000,4500,0,0.0028670409228652716,0.0031779261771589518,0.0031337025575339794,530.8050569389015,614875483
320,deeponet,256,4098,1,16,n/a,0.0001,90000,4500,0,0.005228535737842321,0.005442417226731777,0.005406286101788282,801.683917584829,490995348
321,deeponet,256,1024,1,32,n/a,0.0001,90000,4500,0,0.004100645426660776,0.004312653094530106,0.00426906393840909,442.28885494638234,957913708
322,deeponet,256,4098,1,16,n/a,0.0001,90000,4500,0,0.006218391004949808,0.006470040418207645,0.0064423829317092896,735.0641640713438,23314416
323,deeponet,256,1024,4,8,n/a,0.0001,90000,4500,0,0.021044811233878136,0.020980361849069595,0.020657993853092194,433.78564018849283,495155348
324,deeponet,256,4098,4,16,n/a,0.0005,90000,4500,0,0.012787397019565105,0.01304162573069334,0.012976394966244698,1146.0659291725606,943735340
325,deeponet,256,4098,4,16,n/a,0.0005,90000,4500,0,0.012202751822769642,0.01247512735426426,0.012477153912186623,1099.353240069002,754143551
326,deeponet,256,256,1,32,n/a,0.0005,90000,4500,0,0.003596027847379446,0.0037016859278082848,0.003682435257360339,470.3128409581259,929670417
327,deeponet,256,4098,4,8,n/a,5e-05,90000,4500,0,0.02136165089905262,0.0213366337120533,0.02101633884012699,3557.320807958953,646777065
328,deeponet,256,1024,4,32,n/a,1e-05,90000,4500,0,0.001592477085068822,0.00186296331230551,0.0018462772713974118,1643.6667713392526,405521129
329,deeponet,256,256,4,32,n/a,0.0001,90000,4500,0,0.0022037418093532324,0.002459031529724598,0.0024332862813025713,696.432297709398,917164541
330,deeponet,256,1024,4,32,n/a,1e-05,90000,4500,0,0.0015708552673459053,0.0018442011205479503,0.0018383164424449205,1572.3643826115876,249123768
331,deeponet,256,2048,1,32,n/a,1e-05,90000,4500,0,0.0053529622964560986,0.005627829115837812,0.005609273444861174,609.3449391014874,781847060
332,deeponet,256,2048,2,32,n/a,0.0001,90000,4500,0,0.002951985690742731,0.003142649307847023,0.0031087405513972044,647.7065556580201,759584057
333,deeponet,256,1024,1,16,n/a,1e-05,90000,4500,0,0.005920276045799255,0.0061647226102650166,0.006122010760009289,476.73996556177735,560472998
334,deeponet,256,256,2,16,n/a,0.0001,90000,4500,0,0.002374502131715417,0.002570720389485359,0.0025611810851842165,466.1774683855474,448735303
335,deeponet,256,2048,2,8,n/a,1e-05,90000,4500,0,0.0207591000944376,0.02064472623169422,0.02031038887798786,1877.7685799458995,423980491
336,deeponet,256,2048,1,32,n/a,1e-05,90000,4500,0,0.005303226411342621,0.0056041451171040535,0.005560311023145914,682.0974932685494,416948312
337,deeponet,256,4098,2,8,n/a,5e-05,90000,4500,0,0.02113618329167366,0.02107005938887596,0.020747466012835503,2003.554943925701,607280124
338,deeponet,256,1024,2,16,n/a,1e-05,90000,4500,0,0.0020213965326547623,0.0022179551888257265,0.002204570220783353,893.731641237624,291065544
339,deeponet,256,512,2,8,n/a,5e-05,90000,4500,0,0.02076154202222824,0.02065020054578781,0.020316828042268753,570.990560496226,208538714
340,deeponet,256,256,1,8,n/a,0.0005,90000,4500,0,0.021638939157128334,0.021564727649092674,0.021247992292046547,245.86441321112216,47093979
341,deeponet,256,256,1,32,n/a,0.0005,90000,4500,0,0.003903731005266309,0.004037307575345039,0.004035718739032745,466.78518240433186,978026078
342,deeponet,256,2048,2,32,n/a,0.0001,90000,4500,0,0.0030130723025649786,0.003192818956449628,0.0031649062875658274,683.8350320858881,492541452
343,deeponet,256,1024,1,16,n/a,0.0005,90000,4500,0,0.005372142884880304,0.005664832424372435,0.005599962081760168,361.74302542209625,639497270
344,deeponet,256,256,2,16,n/a,0.0001,90000,4500,0,0.002504059812054038,0.0027259255293756723,0.0027034205850213766,566.4206340732053,465777624
345,deeponet,256,2048,2,8,n/a,5e-05,90000,4500,0,0.020999163389205933,0.020914489403367043,0.020580777898430824,691.1699286969379,471181660
346,deeponet,256,2048,4,16,n/a,5e-05,90000,4500,0,0.0027902310248464346,0.0031354420352727175,0.003114997874945402,1459.059154712595,358216572
347,deeponet,256,512,2,8,n/a,0.0001,90000,4500,0,0.020812952890992165,0.02071104757487774,0.020381171256303787,326.1004924289882,530814290
348,deeponet,256,256,1,8,n/a,0.0001,90000,4500,0,0.02127241902053356,0.02119160257279873,0.020860811695456505,407.89699517190456,681617320
349,deeponet,256,512,2,32,n/a,0.0005,90000,4500,0,0.003805894171819091,0.004049577750265598,0.004001936409622431,121.66338857915252,862943399
350,deeponet,256,1024,1,16,n/a,0.0001,90000,4500,0,0.004804099444299936,0.0050295996479690075,0.0050155995413661,482.6634010663256,558791005
351,deeponet,256,2048,1,16,n/a,0.0001,90000,4500,0,0.005329057574272156,0.005576265975832939,0.005524915177375078,681.0150231663138,861515305
352,deeponet,256,1024,2,8,n/a,1e-05,90000,4500,0,0.020748864859342575,0.020636821165680885,0.02030216157436371,929.4830094082281,488757198
353,deeponet,256,256,4,16,n/a,1e-05,90000,4500,0,0.002654271898791194,0.002936403499916196,0.0029042114038020372,563.9424562929198,769779113
354,deeponet,256,2048,2,8,n/a,1e-05,90000,4500,0,0.020755289122462273,0.02063879184424877,0.020307952538132668,1849.0459978096187,119565343
355,deeponet,256,1024,4,16,n/a,0.0001,90000,4500,0,0.0034052582923322916,0.0037288707681000233,0.003716561244800687,379.331756352447,31013426
356,deeponet,256,1024,2,32,n/a,5e-05,90000,4500,0,0.0015227599069476128,0.0017056448850780725,0.001699464162811637,911.5861113015562,326949725
357,deeponet,256,1024,4,32,n/a,0.0001,90000,4500,0,0.002590009942650795,0.0029728971421718597,0.002965887077152729,626.9753716206178,994435584
358,deeponet,256,2048,1,16,n/a,5e-05,90000,4500,0,0.005280027631670237,0.005505798384547234,0.0054993946105241776,575.054472303018,356331390
359,deeponet,256,256,1,16,n/a,0.0005,90000,4500,0,0.0046120937913656235,0.004756371024996042,0.004720066208392382,320.4456310039386,464996942
360,deeponet,256,1024,2,16,n/a,1e-05,90000,4500,0,0.002067668829113245,0.0022704852744936943,0.002274229424074292,904.6878254553303,926736296
361,deeponet,256,256,2,32,n/a,0.0001,90000,4500,0,0.0019539298955351114,0.0021096384152770042,0.002103073988109827,493.1293799346313,311923871
362,deeponet,256,1024,4,8,n/a,0.0005,90000,4500,0,0.022807054221630096,0.022870447486639023,0.022554758936166763,165.3908094279468,163426959
363,deeponet,256,2048,2,16,n/a,0.0005,90000,4500,0,0.006820364389568567,0.007136059459298849,0.0070560951717197895,223.0382768139243,380349585
364,deeponet,256,4098,4,32,n/a,5e-05,90000,4500,0,0.0034115612506866455,0.0037353571970015764,0.00370732881128788,3498.0533642871305,889104514
365,deeponet,256,1024,4,8,n/a,0.0001,90000,4500,0,0.02108384296298027,0.021022943779826164,0.020702369511127472,440.37203324306756,879658994
366,deeponet,256,512,2,8,n/a,5e-05,90000,4500,0,0.02076578512787819,0.020654452964663506,0.020321086049079895,568.2251241179183,79919847
367,deeponet,256,1024,1,16,n/a,1e-05,90000,4500,0,0.005922362208366394,0.006194061134010553,0.0061529758386313915,559.2372826570645,427426443
368,deeponet,256,512,2,8,n/a,1e-05,90000,4500,0,0.02077168971300125,0.02066189795732498,0.02032267302274704,657.153028793633,483534242
369,deeponet,256,256,1,8,n/a,0.0005,90000,4500,0,0.02128889225423336,0.021195625886321068,0.020880183205008507,360.868835744448,399184827
370,deeponet,256,2048,1,32,n/a,0.0001,90000,4500,0,0.004607758484780788,0.004825584590435028,0.004822325427085161,689.8312897458673,589919545
371,deeponet,256,2048,4,8,n/a,1e-05,90000,4500,0,0.020841127261519432,0.020741261541843414,0.02041306346654892,2486.7726777838543,702000082
372,deeponet,256,2048,2,32,n/a,5e-05,90000,4500,0,0.0016787471249699593,0.0018523361068218946,0.0018511119997128844,1649.4287928221747,55293643
373,deeponet,256,512,4,16,n/a,1e-05,90000,4500,0,0.00204007257707417,0.002319419290870428,0.0023060343228280544,875.159763998352,637903019
374,deeponet,256,2048,1,16,n/a,1e-05,90000,4500,0,0.00532617699354887,0.005585279315710068,0.00554343918338418,690.0367102418095,131681923
375,deeponet,256,256,1,8,n/a,1e-05,90000,4500,0,0.021835649386048317,0.021762367337942123,0.021470537409186363,431.2534030582756,284433167
376,deeponet,256,256,1,32,n/a,0.0005,90000,4500,0,0.0037436645943671465,0.0038974739145487547,0.003866733517497778,357.849453647621,268425734
377,deeponet,256,2048,4,8,n/a,0.0005,90000,4500,0,0.023503240197896957,0.02356986328959465,0.02326456643640995,398.45625555422157,184157103
378,deeponet,256,256,4,8,n/a,1e-05,90000,4500,0,0.020759209990501404,0.020656690001487732,0.020321158692240715,549.5362444045022,769131326
379,deeponet,256,256,2,8,n/a,1e-05,90000,4500,0,0.020809533074498177,0.020701177418231964,0.02036982960999012,462.7434152215719,368307300
380,deeponet,256,1024,1,16,n/a,0.0005,90000,4500,0,0.00704918010160327,0.007308404892683029,0.007300992496311665,179.86462751124054,475877899
381,deeponet,256,2048,2,8,n/a,5e-05,90000,4500,0,0.02089592069387436,0.02080531232059002,0.020468998700380325,840.8552528321743,390190795
382,deeponet,256,512,1,32,n/a,1e-05,90000,4500,0,0.00644649425521493,0.006628789473325014,0.006642231717705727,485.44373093824834,549372760
383,deeponet,256,4098,4,32,n/a,0.0001,90000,4500,0,0.0032082172110676765,0.003654410131275654,0.003626965219154954,3412.608801729046,153788906
384,deeponet,256,2048,4,16,n/a,0.0005,90000,4500,0,0.013193986378610134,0.013544405810534954,0.013443639501929283,280.29751414526254,429993956
385,deeponet,256,2048,1,8,n/a,0.0001,90000,4500,0,0.021539263427257538,0.021478017792105675,0.02114797756075859,518.2172919586301,854883121
386,deeponet,256,2048,2,16,n/a,0.0001,90000,4500,0,0.004201788455247879,0.004443399608135223,0.004389042500406504,462.64606910478324,89285534
387,deeponet,256,256,2,8,n/a,5e-05,90000,4500,0,0.020780885592103004,0.020670229569077492,0.02033419720828533,447.71806447580457,903878001
388,deeponet,256,512,2,8,n/a,0.0001,90000,4500,0,0.020823100581765175,0.020721185952425003,0.020386043936014175,361.5318223433569,795851483
389,deeponet,256,512,2,32,n/a,0.0005,90000,4500,0,0.004053618758916855,0.004272268153727055,0.004217902664095163,153.0748828984797,302863462
390,deeponet,256,1024,1,16,n/a,0.0001,90000,4500,0,0.004993288777768612,0.005198060534894466,0.005177479702979326,456.91732656303793,850357753
391,deeponet,256,1024,2,8,n/a,1e-05,90000,4500,0,0.02074766717851162,0.020629270002245903,0.020297951996326447,840.67620679643,977304151
392,deeponet,256,4098,2,32,n/a,1e-05,90000,4500,0,0.001591967768035829,0.001767776207998395,0.001758046098984778,6001.660656253807,43966111
393,deeponet,256,2048,4,32,n/a,5e-05,90000,4500,0,0.002378715667873621,0.002710948931053281,0.002677668584510684,1784.0389823559672,920120790
394,deeponet,256,4098,1,32,n/a,0.0001,90000,4500,0,0.004637334495782852,0.0048867580480873585,0.004873949568718672,919.2044086940587,743332686
395,deeponet,256,256,2,8,n/a,0.0001,90000,4500,0,0.020772051066160202,0.020661965012550354,0.020325958728790283,412.5089397728443,110706534
396,deeponet,256,256,4,16,n/a,1e-05,90000,4500,0,0.0026272085960954428,0.0029041487723588943,0.0028843777254223824,710.3406391516328,692085468
397,deeponet,256,1024,4,16,n/a,0.0001,90000,4500,0,0.004136525094509125,0.0044602882117033005,0.004401518031954765,322.1535102520138,689047180
398,deeponet,256,2048,1,8,n/a,1e-05,90000,4500,0,0.021363524720072746,0.02131098508834839,0.020988602191209793,660.6953490842134,266176334
399,deeponet,256,4098,4,16,n/a,0.0005,90000,4500,0,0.014734468422830105,0.015055963769555092,0.015022476203739643,1031.926620383747,296922482
400,deeponet,256,1024,2,32,n/a,5e-05,90000,4500,0,0.0015190200647339225,0.0016970400465652347,0.0016755698015913367,834.6334499474615,522174807
401,deeponet,256,512,1,8,n/a,5e-05,90000,4500,0,0.021424265578389168,0.0213581845164299,0.021030688658356667,411.66028989944607,26331931
402,deeponet,256,4098,4,32,n/a,0.0005,90000,4500,0,0.016529561951756477,0.016725677996873856,0.016632718965411186,963.0204596621916,968487383
403,deeponet,256,1024,4,32,n/a,0.0001,90000,4500,0,0.0025424915365874767,0.002943960716947913,0.002915860153734684,626.0593128213659,948540758
404,deeponet,256,256,1,16,n/a,0.0005,90000,4500,0,0.00545564666390419,0.005635789129883051,0.005626808386296034,302.7242048755288,574943521
405,deeponet,256,1024,2,32,n/a,1e-05,90000,4500,0,0.001679428038187325,0.0018505036132410169,0.0018393236678093672,899.604874888435,41899317
406,deeponet,256,4098,2,32,n/a,5e-05,90000,4500,0,0.002556646941229701,0.002755578374490142,0.0027499396819621325,2375.819938411005,721742856
407,deeponet,256,256,2,8,n/a,0.0005,90000,4500,0,0.02102162130177021,0.02093549817800522,0.020617764443159103,205.96101561002433,582699557
408,deeponet,256,256,2,32,n/a,0.0001,90000,4500,0,0.0019215610809624195,0.0020918960217386484,0.002070837887004018,485.5707168886438,271085731
409,deeponet,256,1024,4,8,n/a,0.0005,90000,4500,0,0.02290724404156208,0.022962108254432678,0.02268027700483799,143.79107281006873,402827541
410,deeponet,256,4098,2,8,n/a,5e-05,90000,4500,0,0.020988108590245247,0.02091861516237259,0.020587977021932602,2356.51621087268,947800721
411,deeponet,256,512,2,32,n/a,0.0001,90000,4500,0,0.0016679131658747792,0.0018525905907154083,0.0018250294961035252,611.1763876220211,817586996
412,deeponet,256,1024,2,8,n/a,0.0005,90000,4500,0,0.021412357687950134,0.021368205547332764,0.021039698272943497,169.55487023107708,637114277
413,deeponet,256,256,2,32,n/a,0.0005,90000,4500,0,0.0027367672882974148,0.0029560942202806473,0.0029269629158079624,223.1909651365131,854049088
414,deeponet,256,512,1,16,n/a,1e-05,90000,4500,0,0.006432203110307455,0.006664253305643797,0.006628355477005243,473.93974670767784,847239941
415,deeponet,256,256,1,8,n/a,5e-05,90000,4500,0,0.021395493298768997,0.02132435142993927,0.020995205268263817,382.4956896835938,840683328
416,deeponet,256,256,2,16,n/a,0.0001,90000,4500,0,0.0023886014241725206,0.002611075295135379,0.0025643049739301205,433.7677182145417,975321814
417,deeponet,256,512,2,16,n/a,0.0001,90000,4500,0,0.002286924049258232,0.0024978897999972105,0.0024831630289554596,497.9370816722512,801721658
418,deeponet,256,512,2,8,n/a,1e-05,90000,4500,0,0.02076704241335392,0.020653927698731422,0.020323030650615692,523.6055595763028,227579335
419,deeponet,256,1024,1,32,n/a,0.0005,90000,4500,0,0.005361035466194153,0.0055579193867743015,0.005506996065378189,276.51095947343856,285291493
420,deeponet,256,2048,2,32,n/a,5e-05,90000,4500,0,0.0015996232395991683,0.001764174783602357,0.0017616640543565154,1736.5420339973643,936038817
421,deeponet,256,4098,4,32,n/a,0.0001,90000,4500,0,0.005714209750294685,0.006064942572265863,0.0060369884595274925,2227.827802387066,693087887
422,deeponet,256,2048,2,32,n/a,0.0001,90000,4500,0,0.0028199623338878155,0.0030133735854178667,0.0029917326755821705,634.5802515251562,101433436
423,deeponet,256,4098,4,8,n/a,0.0005,90000,4500,0,0.05197955295443535,0.06118318811058998,0.0607619471848011,2114.940052437596,175015840
424,deeponet,256,2048,4,8,n/a,0.0005,90000,4500,0,0.026000438258051872,0.026024559512734413,0.025786833837628365,395.60391833167523,250495789
425,deeponet,256,256,2,8,n/a,1e-05,90000,4500,0,0.02083500660955906,0.02073112688958645,0.02040651999413967,595.8577013155445,745449973
426,deeponet,256,512,4,16,n/a,0.0005,90000,4500,0,0.005338520277291536,0.00596471456810832,0.005863792262971401,130.32777865231037,904801983
427,deeponet,256,512,1,8,n/a,5e-05,90000,4500,0,0.02130763605237007,0.021232157945632935,0.020909683778882027,516.7225225605071,263590445
428,deeponet,256,256,4,32,n/a,1e-05,90000,4500,0,0.0025333708617836237,0.002802198985591531,0.0027953414246439934,596.372311768122,266780583
429,deeponet,256,4098,1,16,n/a,0.0001,90000,4500,0,0.005677626933902502,0.00593035202473402,0.005899225361645222,800.0297823315486,98665919
430,deeponet,256,256,1,8,n/a,0.0005,90000,4500,0,0.021750558167696,0.021675046533346176,0.02139437571167946,224.19725232571363,215330648
431,deeponet,256,256,2,32,n/a,0.0001,90000,4500,0,0.0020787962712347507,0.002268165349960327,0.002237484557554126,535.066322802566,50127632
432,deeponet,256,2048,2,8,n/a,0.0001,90000,4500,0,0.020865898579359055,0.020780878141522408,0.02044527232646942,882.8711157953367,15957743
433,deeponet,256,512,1,16,n/a,0.0001,90000,4500,0,0.00461345911026001,0.004794813692569733,0.00479517737403512,390.1462148921564,633264634
434,deeponet,256,256,2,16,n/a,1e-05,90000,4500,0,0.0027800160460174084,0.0029748661909252405,0.0029656251426786184,436.8947896109894,308503252
435,deeponet,256,1024,2,32,n/a,1e-05,90000,4500,0,0.001685942173935473,0.0018585093785077333,0.0018516607815399766,827.5099649410695,248249052
436,deeponet,256,256,2,16,n/a,5e-05,90000,4500,0,0.0024353729095309973,0.00265336106531322,0.002625190420076251,588.4410799145699,96510172
437,deeponet,256,256,2,32,n/a,0.0005,90000,4500,0,0.0030488709453493357,0.0032828350085765123,0.003253808245062828,229.6371086826548,175157941
438,deeponet,256,4098,4,8,n/a,0.0001,90000,4500,0,0.02186185121536255,0.02190590836107731,0.021568967029452324,2372.6889794366434,597637653
439,deeponet,256,2048,1,16,n/a,1e-05,90000,4500,0,0.00533079681918025,0.005591659341007471,0.005539918318390846,691.8995868545026,318952654
440,deeponet,256,256,2,32,n/a,1e-05,90000,4500,0,0.0022350430954247713,0.002415828173980117,0.0024009509943425655,521.8790150731802,854339465
441,deeponet,256,4098,1,16,n/a,5e-05,90000,4500,0,0.005484063643962145,0.005726673174649477,0.005720991641283035,723.3290596865118,452614062
442,deeponet,256,1024,1,16,n/a,0.0005,90000,4500,0,0.0052702585235238075,0.005496919620782137,0.005473885219544172,409.7317958334461,691495244
443,deeponet,256,1024,1,32,n/a,0.0001,90000,4500,0,0.004325753543525934,0.004522826988250017,0.004527457058429718,576.5463534994051,895549238
444,deeponet,256,1024,4,16,n/a,0.0005,90000,4500,0,0.006685101427137852,0.007142981048673391,0.007105087395757437,249.56216696556658,747727262
445,deeponet,256,2048,4,32,n/a,0.0005,90000,4500,0,0.012491215951740742,0.012788445688784122,0.012645474635064602,300.91257630940527,557933661
446,deeponet,256,512,4,32,n/a,0.0005,90000,4500,0,0.00492407800629735,0.0055900695733726025,0.0055438741110265255,179.31492447573692,153433643
447,deeponet,256,256,1,32,n/a,1e-05,90000,4500,0,0.00805406179279089,0.008223362267017365,0.008254420943558216,418.5602688966319,121839279
448,deeponet,256,2048,1,16,n/a,0.0001,90000,4500,0,0.00509926350787282,0.0053427862003445625,0.005310526117682457,588.503727728501,606171365
449,deeponet,256,512,4,32,n/a,0.0001,90000,4500,0,0.0019819997251033783,0.002290415810421109,0.0022829328663647175,675.2615267951041,197649993
450,deeponet,256,256,4,16,n/a,5e-05,90000,4500,0,0.002407485619187355,0.002673549111932516,0.002651233458891511,584.9485691497102,855041986
451,deeponet,256,512,1,16,n/a,0.0001,90000,4500,0,0.004872209392488003,0.0050855218432843685,0.005026333965361118,464.86138588469476,356680324
452,deeponet,256,512,2,8,n/a,0.0001,90000,4500,0,0.020883280783891678,0.020791800692677498,0.020465387031435966,205.61177916638553,644530910
453,deeponet,256,2048,1,32,n/a,0.0005,90000,4500,0,0.007736990228295326,0.007908654399216175,0.007907095365226269,231.33551914151758,593798152
454,deeponet,256,2048,2,16,n/a,5e-05,90000,4500,0,0.0026860840152949095,0.0028931277338415384,0.002874938538298011,1078.6900417068973,759474349
455,deeponet,256,4098,2,8,n/a,1e-05,90000,4500,0,0.020786186680197716,0.020677555352449417,0.02034742943942547,5281.313364719972,932043690
456,deeponet,256,4098,4,8,n/a,1e-05,90000,4500,0,0.021051686257123947,0.020970690995454788,0.02064480632543564,5862.258510794491,992872432
457,deeponet,256,4098,2,32,n/a,0.0001,90000,4500,0,0.0037792320363223553,0.00398755818605423,0.003951708786189556,1874.7579024769366,548526034
458,deeponet,256,2048,2,16,n/a,5e-05,90000,4500,0,0.0026688838843256235,0.0029136070515960455,0.0028579223435372114,1064.2115869540721,234474794
459,deeponet,256,1024,4,16,n/a,5e-05,90000,4500,0,0.00277215545065701,0.0030838497914373875,0.003047426464036107,608.4907020581886,454071053
460,deeponet,256,512,4,32,n/a,1e-05,90000,4500,0,0.0019480001647025347,0.002225016476586461,0.0021948833018541336,898.1943931682035,68501289
461,deeponet,256,1024,2,32,n/a,0.0001,90000,4500,0,0.0018447901820763946,0.00203149626031518,0.002014694269746542,682.221271071583,411101402
